0.7,000762.SZ,西藏矿业
0.8,000766.SZ,通化金马
0.4,000767.SZ,晋控电力
0.1,000768.SZ,中航西飞
0.7,000776.SZ,广发证券
0.5,000777.SZ,中核科技
0.5,000778.SZ,新兴铸管
0.8,000779.SZ,甘咨询
0.7,000782.SZ,美达股份
0.4,000783.SZ,长江证券
0.1,000785.SZ,居然之家
0.5,000786.SZ,北新建材
0.4,000788.SZ,北大医药
0.4,000789.SZ,万年青
0.4,000790.SZ,华神科技
0.8,000791.SZ,甘肃能源
0.7,000792.SZ,盐湖股份
0.5,000793.SZ,华闻集团
0.2,000795.SZ,英洛华
0.7,000796.SZ,*ST凯撒
0.4,000797.SZ,中国武夷
0.8,000798.SZ,中水渔业
0.6,000799.SZ,酒鬼酒
0.4,000800.SZ,一汽解放
0.2,000801.SZ,四川九洲
0.3,000802.SZ,北京文化
0.5,000803.SZ,山高环能
1.0,000806.SZ,银河退
0.6,000807.SZ,云铝股份
0.4,000809.SZ,铁岭新城
0.6,000810.SZ,创维数字
0.7,000811.SZ,冰轮环境
0.6,000812.SZ,陕西金叶
1.0,000813.SZ,德展健康
0.6,000815.SZ,美利云
0.1,000816.SZ,智慧农业
0.7,000818.SZ,航锦科技
0.3,000819.SZ,岳阳兴长
0.8,000820.SZ,神雾节能
0.3,000821.SZ,京山轻机
0.6,000822.SZ,山东海化
0.4,000823.SZ,超声电子
0.2,000825.SZ,太钢不锈
0.7,000826.SZ,启迪环境
0.4,000828.SZ,东莞控股
0.6,000829.SZ,天音控股
0.7,000830.SZ,鲁西化工
0.4,000831.SZ,中国稀土
0.8,000833.SZ,粤桂股份
0.4,000836.SZ,富通信息
0.3,000837.SZ,秦川机床
0.6,000838.SZ,财信发展
0.2,000839.SZ,ST国安
0.7,000848.SZ,承德露露
0.8,000850.SZ,华茂股份
0.4,000851.SZ,高鸿股份
0.1,000852.SZ,石化机械
0.4,000856.SZ,冀东装备
0.8,000858.SZ,五粮液
0.7,000859.SZ,国风新材
0.5,000860.SZ,顺鑫农业
0.5,000861.SZ,海印股份
0.3,000862.SZ,银星能源
0.7,000863.SZ,三湘印象
0.3,000868.SZ,安凯客车
0.3,000869.SZ,张裕A
0.5,000875.SZ,吉电股份
0.5,000876.SZ,新希望
0.2,000877.SZ,天山股份
0.7,000878.SZ,云南铜业
0.6,000880.SZ,潍柴重机
0.8,000881.SZ,中广核技
0.6,000882.SZ,华联股份
0.5,000883.SZ,湖北能源
0.7,000885.SZ,城发环境
0.6,000886.SZ,海南高速
0.6,000887.SZ,中鼎股份
0.5,000888.SZ,峨眉山A
0.0,000889.SZ,ST中嘉
0.5,000890.SZ,法尔胜
0.6,000892.SZ,欢瑞世纪
0.7,000893.SZ,亚钾国际
0.5,000895.SZ,双汇发展
0.8,000897.SZ,津滨发展
0.7,000898.SZ,鞍钢股份
0.6,000899.SZ,赣能股份
0.8,000900.SZ,现代投资
0.5,000901.SZ,航天科技
0.6,000902.SZ,新洋丰
0.8,000903.SZ,云内动力
0.1,000905.SZ,厦门港务
0.2,000906.SZ,浙商中拓
0.7,000908.SZ,景峰医药
0.3,000909.SZ,ST数源
0.4,000910.SZ,大亚圣象
0.5,000911.SZ,南宁糖业
0.5,000912.SZ,泸天化
0.5,000913.SZ,钱江摩托
0.4,000915.SZ,华特达因
0.2,000917.SZ,电广传媒
0.0,000918.SZ,*ST嘉凯
0.9,000919.SZ,金陵药业
0.2,000920.SZ,沃顿科技
0.5,000921.SZ,海信家电
0.2,000922.SZ,佳电股份
0.2,000923.SZ,河钢资源
0.2,000925.SZ,众合科技
0.7,000926.SZ,福星股份
0.6,000927.SZ,中国铁物
0.6,000928.SZ,中钢国际
0.7,000929.SZ,兰州黄河
0.6,000930.SZ,中粮科技
0.7,000931.SZ,中关村
0.1,000932.SZ,华菱钢铁
0.4,000933.SZ,神火股份
0.4,000935.SZ,四川双马
