264.57,88356.68
265.62,85620.18
273.96,83095.93
272.95,143606.4
266.4,79644.12
268.55,92799.5
270.0,83753.63
274.21,111245.02
270.35,110949.99
265.98,104476.36
269.5,152395.23
278.33,105151.06
284.8,111524.11
279.7,76098.26
278.26,116429.11
282.7,190873.17
272.94,189902.84
268.76,351208.27
282.0,161661.92
286.7,192582.33
287.98,408059.74
310.85,110247.37
313.55,85911.66
315.73,122126.55
309.58,140220.73
309.5,186782.83
321.61,92999.75
323.09,147667.65
319.39,124289.23
326.04,142790.44
327.93,210871.13
318.92,157243.31
315.21,135119.26
311.93,101337.63
315.02,165444.81
308.35,258499.01
319.72,116106.61
321.35,129487.86
324.49,157563.85
326.8,186636.77
321.99,188723.11
326.6,156642.66
330.54,187583.76
320.36,114853.64
325.43,109065.17
325.8,91055.72
325.0,107656.16
322.95,115017.1
329.62,141773.74
324.5,132003.28
331.7,103263.48
331.1,158180.25
337.1,238911.56
338.19,444507.84
323.0,272489.36
309.88,341066.95
309.0,450514.69
324.3,254317.44
338.0,190477.57
349.38,304648.74
336.1,183434.2
333.89,173757.03
336.16,209512.06
329.2,234112.63
333.49,220144.78
331.61,361146.02
352.9,269634.71
349.69,217155.24
351.05,235983.55
353.5,323142.26
339.88,186787.83
341.0,197827.39
342.18,245415.57
338.0,262147.59
336.0,190172.45
335.0,303947.87
343.59,404789.34
348.8,360681.32
348.8,438249.0
322.41,307541.72
327.41,290513.4
314.89,200220.89
318.23,294757.29
301.02,177727.77
299.98,216911.75
295.91,177011.19
298.12,218523.5
288.88,153186.85
286.64,143094.99
287.2,230857.73
281.0,290496.53
295.2,255588.16
287.7,178683.36
284.51,173636.51
281.42,205302.7
282.5,293489.03
267.12,202368.8
270.08,367120.61
254.09,241156.06
252.7,459525.71
233.33,209696.64
232.73,175116.35
242.08,145488.66
248.8,253258.79
243.0,248163.1
231.98,146372.13
235.01,254341.67
231.81,158176.2
227.5,161889.17
235.4,108162.19
234.04,154048.76
241.78,130780.93
244.86,207781.54
239.1,110592.38
236.2,129239.31
241.29,131637.5
237.0,109672.51
238.16,128888.67
233.0,193070.07
243.98,171718.97
240.0,122699.53
241.9,205293.3
235.96,182948.05
229.8,161731.43
237.02,251259.96
231.0,138587.31
230.4,143103.54
235.31,208023.73
247.08,113681.27
247.17,148500.96
244.8,115079.07
245.38,279177.68
234.5,150548.56
234.9,315844.3
229.43,333766.27
212.8,198203.62
219.0,150840.61
229.85,186116.04
229.1,248342.83
223.59,251135.22
216.19,291499.34
223.61,236129.2
233.8,291706.34
245.21,99633.4
248.6,121242.47
251.78,176519.58
249.6,118290.9
247.84,146013.53
244.86,238219.88
252.0,291148.9
237.45,125452.11
241.89,109538.04
242.96,99104.66
245.41,191063.86
240.6,128724.91
238.31,158524.28
231.98,133199.49
230.19,199439.26
240.12,146284.6
245.18,199928.64
236.97,199039.53
244.4,251124.53
226.8,324373.11
241.27,132649.63
249.49,174445.84
240.31,172772.23
251.4,108376.86
250.4,112394.32
251.07,149986.47
252.97,231881.8
266.08,125054.43
266.49,241144.66
253.14,149548.15
255.31,217103.9
256.0,323602.24
239.09,212441.47
246.3,162141.82
246.5,161933.55
250.02,175907.84
253.26,301708.91
271.0,244660.89
268.12,116291.97
267.13,117326.73
269.0,141603.04
270.85,118542.84
267.03,107189.95
270.0,209968.81
279.99,123021.34
279.22,144442.3
276.21,149653.05
270.5,217845.03
278.98,151118.15
286.2,278665.16
293.35,98150.36
293.4,157111.28
298.4,142941.24
301.42,144872.73
299.5,112957.11
300.79,154381.76
294.8,227678.6
301.75,178800.86
306.9,210327.15
308.8,180072.11
305.32,108278.64
304.7,131788.26
304.46,200156.75
297.66,122493.93
298.0,170971.44
303.2,141938.17
308.48,150362.57
311.0,287020.45
296.82,175158.64
295.4,129097.22
296.85,163377.75
293.51,151808.48
294.94,225372.24
306.78,148883.82
311.99,138851.5
310.26,274878.5
320.69,203305.04
315.0,169849.47
314.0,194183.26
325.0,349964.34
303.01,197248.14
313.88,290087.4
302.0,284785.87
311.31,347159.58
307.98,298267.14
321.74,219067.77
319.01,313244.34
317.35,335189.76
300.0,336548.68
287.01,180625.75
290.6,217045.09
284.79,193857.85
285.92,216213.78
283.33,287845.05
272.94,177799.32
271.2,321978.1
257.01,211651.34
255.75,211972.73
253.0,194103.95
249.51,225038.01
236.0,245554.81
246.86,162444.38
252.5,179990.94
251.77,158267.0
249.92,149784.18
247.2,163412.86
255.12,139421.07
251.0,220809.71
261.15,218809.11
269.23,354690.0
261.36,213491.79
265.61,238757.36
271.71,216256.41
269.59,182578.06
275.95,207633.53
277.6,397788.81
254.11,287964.13
267.0,165244.43
266.3,287674.22
277.0,329668.34
281.97,419092.34
288.15,262889.3
282.5,263681.59
296.2,179145.38
298.25,274399.06
289.8,295826.87
285.09,247173.2
293.72,361671.79
283.66,221723.02
280.31,272058.4
285.4,305067.01
300.02,246906.46
308.98,382778.98
294.99,263993.95
292.0,331035.16
293.55,341620.79
303.48,453626.27
299.46,368822.91
308.09,534306.39
280.08,489348.53
291.18,622259.03
264.71,457993.99
257.2,428851.05
236.5,332198.63
238.71,377707.2
248.55,404428.24
258.68,460562.27
248.96,374773.27
241.23,471511.19
227.5,246749.66
223.97,372187.23
222.92,562741.48
236.4,551898.67
245.29,612716.86
265.1,277313.91
266.48,560057.08
248.82,364946.99
251.96,393909.95
255.09,386386.56
250.5,517916.7
249.55,324901.16
239.04,374260.13
236.6,422602.87
251.0,285407.31
253.3,306257.54
253.63,347271.98
244.99,296502.36
244.89,312285.04
243.3,394500.6
237.88,316428.08
242.58,430526.35
245.0,571896.01
232.1,519977.58
211.0,618175.9
232.32,518100.75
227.02,540085.11
214.11,441000.32
202.0,316555.82
202.81,559238.56
190.35,254518.02
189.4,319848.39
183.9,250800.57
186.5,294349.64
189.46,513604.12
178.7,437553.16
181.68,371194.87
177.45,234026.1
176.17,345577.99
176.52,331522.87
173.47,271722.87
173.2,334965.51
172.94,499888.48
172.78,596490.87
158.7,194952.12
159.78,363002.56
153.53,300278.66
148.99,212696.09
153.73,384659.14
146.56,269639.96
147.0,260738.75
143.95,377980.38
150.0,423158.08
158.57,359899.14
162.95,275854.04
165.5,218411.98
164.94,255639.21
167.5,319514.1
169.25,228827.99
168.71,197508.44
168.59,230488.88
171.24,375677.03
176.05,507350.5
165.3,234599.44
165.5,249912.13
170.95,298473.17
164.01,158578.94
163.46,201268.0
166.72,204995.77
170.48,160043.06
170.99,281703.5
176.09,255909.85
175.87,349532.0
169.07,299957.8
164.51,270153.03
169.0,338930.9
168.1,234728.64
170.99,328530.32
161.2,256190.64
162.74,248269.3
168.97,226648.97
173.8,185682.91
171.15,258227.22
178.55,201064.37
176.88,213705.28
176.47,197056.4
174.26,295602.39
181.68,301848.22
182.97,367827.9
177.19,431507.17
170.68,599204.95
176.73,591328.23
196.37,325319.09
198.5,346849.91
209.75,263061.8
211.4,387928.35
210.9,444293.51
197.27,503616.02
209.25,369532.22
208.99,676485.18
225.0,476510.22
239.52,427130.93
257.35,382587.02
258.99,472645.58
266.95,418938.71
257.0,374954.28
250.2,372461.77
249.0,480550.51
259.9,310350.9
263.0,384029.52
267.5,471099.97
246.89,263794.5
247.0,335982.69
244.36,326461.75
257.0,521351.0
254.22,394555.44
260.0,559388.94
242.92,423886.78
235.52,585709.87
222.0,381401.08
216.2,276250.13
221.69,263789.33
225.2,377050.46
223.95,445955.02
239.3,480347.87
236.99,433124.58
234.86,534254.66
227.51,426758.36
225.04,428602.54
216.3,434652.14
219.9,545305.97
206.76,589501.61
194.3,505119.42
186.0,510431.08
178.6,361177.82
187.93,303384.31
185.22,211330.69
183.0,260453.54
186.79,427079.45
184.0,586810.41
193.6,667797.63
176.0,488485.1
171.79,189772.6
171.87,238153.85
174.7,362218.02
170.2,302132.25
167.0,354878.18
169.52,370436.28
173.24,315714.47
177.97,445743.24
175.29,322185.89
171.86,394489.88
171.09,365580.81
169.75,492401.38
176.81,401564.31
172.15,379212.83
174.1,397476.15
175.82,496538.19
183.53,473857.64
184.19,646752.09
184.2,604026.64
176.06,707526.94
161.62,470054.4
167.0,417033.16
167.0,568409.34
170.02,542565.39
175.9,609193.92
169.33,586639.61
164.35,805675.15
182.58,635349.5
190.95,525016.12
190.44,807666.85
184.83,674092.11
168.03,460948.23
164.08,661616.64
167.98,524910.93
159.81,673291.83
158.38,634704.95
151.6,517973.65
140.28,296545.4
139.96,309796.04
138.67,400994.12
143.79,434389.39
137.5,380567.07
140.0,541679.01
128.08,222006.11
127.8,413535.51
131.55,402893.07
130.5,310471.58
129.29,460527.46
128.5,528088.92
120.35,559678.07
116.24,444201.02
107.89,270045.76
106.4,211882.87
105.09,324363.17
106.4,266125.7
110.4,381409.14
106.77,462881.94
105.77,588770.87
115.5,473753.77
115.94,602351.1
105.4,493789.34
101.3,579221.28
92.5,223839.09
91.2,205763.7
87.09,217062.71
85.99,263291.56
91.0,279084.09
94.74,409986.53
90.0,222021.32
92.59,227794.95
94.3,397047.08
93.5,394612.65
85.0,215346.9
85.39,186470.43
85.42,252034.89
83.42,320471.53
81.24,145106.34
81.44,171280.61
79.58,111905.48
78.55,122724.3
79.65,187358.26
82.18,161552.5
82.92,151031.94
81.93,120620.31
81.8,135827.79
81.98,220971.73
81.0,194172.6
81.98,336538.84
85.38,245974.16
88.73,205332.66
88.15,190226.84
89.0,383955.87
86.17,280303.6
85.39,258122.89
85.0,224492.69
86.93,287975.5
83.91,216440.67
83.52,208828.46
83.0,388173.74
88.99,327286.56
87.19,269544.83
88.09,317222.34
87.17,431730.31
81.59,430968.74
85.05,560466.63
94.5,388695.86
96.55,536388.69
97.9,579871.28
89.0,396029.31
84.46,327973.52
82.75,319155.88
83.0,466705.87
80.9,461224.16
79.35,455388.12
72.14,214074.18
72.47,235093.22
71.8,169831.01
70.6,173376.3
71.7,196680.98
71.03,260374.91
68.0,196254.8
66.99,220618.87
66.74,279033.36
64.11,144378.18
64.1,214115.72
62.5,195740.28
61.48,175497.1
62.84,280232.52
61.05,186194.03
61.98,204430.53
62.79,172441.11
63.2,265451.22
60.11,105743.32
59.93,146356.95
61.0,204796.1
59.33,161067.81
57.41,68036.39
57.48,86300.23
57.3,113617.42
58.3,98543.68
56.52,59697.03
56.03,92349.61
57.15,120967.88
59.01,164707.85
58.22,94041.9
57.18,104743.39
57.96,102771.06
57.69,118363.13
58.99,111115.16
59.13,104019.66
58.88,190716.21
59.78,171471.73
60.09,225118.02
62.18,231906.23
59.96,218876.25
58.0,165125.56
56.98,128657.94
56.98,138265.32
58.73,135948.93
58.25,116027.98
59.43,121458.02
59.37,147148.34
58.86,107473.6
58.8,156490.05
60.01,165258.91
60.14,306227.36
57.92,233863.05
55.8,102559.56
54.57,131854.72
55.65,133338.32
55.32,129543.27
56.31,189115.89
55.0,169189.66
56.59,233841.69
57.12,365565.47
59.97,350174.44
56.23,328937.4
54.78,229972.49
54.27,296620.84
52.25,289787.42
49.73,205027.11
48.15,242739.76
52.52,148296.2
51.36,194450.0
52.09,172684.32
53.04,180918.52
53.88,238773.48
55.66,213198.07
57.03,232382.54
58.75,222212.47
60.17,266805.23
59.45,292478.82
65.36,147209.6
66.81,170003.67
66.58,180932.53
67.87,274252.92
66.85,225643.21
65.37,338253.52
70.05,272699.96
71.7,522768.32
70.85,407434.09
66.2,357968.79
67.5,455189.16
68.1,649390.94
61.91,437476.53
59.47,228365.32
58.48,209889.0
56.9,211173.83
57.55,236947.03
59.19,197455.56
59.04,196175.74
60.93,352796.46
57.9,321281.59
60.75,301131.81
60.81,446230.25
56.36,367775.3
53.85,100398.0
59.83,291584.96
59.27,327979.95
56.72,203836.57
58.76,300775.62
57.95,530600.38
54.09,335737.07
53.31,298705.23
53.44,614975.96
51.61,518827.59
46.92,109294.63
47.65,89217.0
47.28,110974.45
48.05,93400.58
48.28,169871.38
48.04,129936.07
48.17,159345.7
47.67,132166.16
47.64,196477.12
46.0,109621.27
46.41,110345.72
46.85,191832.57
46.78,156602.22
45.54,132775.09
46.62,289838.02
44.97,101163.47
44.7,113229.13
45.04,190471.75
44.13,125263.48
43.37,141600.83
43.48,80922.75
44.12,88873.29
43.43,42173.17
43.38,58259.85
43.71,68145.73
44.04,62864.53
44.13,68959.71
43.79,47048.04
43.15,43310.93
43.39,44103.62
43.18,48120.03
43.9,48330.98
44.6,99568.05
44.87,121726.63
43.82,70268.9
43.62,56999.71
43.1,39386.84
43.74,53463.48
42.83,53686.47
43.12,46149.19
43.52,40397.89
43.28,57977.94
44.1,44569.29
43.95,61673.58
44.88,91373.13
44.68,96835.5
44.31,96714.21
43.95,76990.13
43.43,54119.18
43.57,67304.5
42.85,110683.57
43.96,172418.84
47.15,55109.38
47.3,52591.92
47.04,37075.53
46.66,31568.84
46.6,30367.55
46.8,33224.07
46.57,52825.36
46.9,75009.71
47.52,38510.23
47.52,71503.54
48.0,76610.72
48.85,83881.52
48.43,75741.74
49.0,62553.09
48.09,50471.12
48.42,48614.84
48.78,49144.51
48.58,40680.99
48.49,69524.45
49.04,80753.45
49.87,79833.75
49.18,95935.17
50.07,68762.85
50.19,61707.61
50.04,53282.99
49.97,105597.65
51.16,83787.72
50.79,99144.81
51.11,116357.2
51.15,128373.64
51.58,194828.41
50.49,146573.57
50.14,174907.43
49.37,107035.02
49.49,95675.33
49.72,118336.76
49.45,101825.34
49.1,97408.62
49.81,176509.72
49.54,144791.6
49.03,142274.41
48.89,246969.39
50.21,211089.24
51.62,85677.85
51.43,87995.64
52.1,106806.25
51.07,90301.27
50.11,66446.66
50.29,92687.29
49.5,135333.2
51.2,90738.99
50.99,85773.44
50.86,71456.16
50.8,71130.98
51.37,108362.19
52.38,104575.32
54.39,84179.92
55.73,88669.6
55.95,89719.83
57.08,75485.23
57.22,63434.02
57.42,105883.85
56.8,69022.62
56.34,106123.97
56.33,141071.81
54.9,115344.18
53.93,60072.25
53.45,89584.4
54.65,62128.71
54.78,53946.09
55.35,122206.76
54.26,103750.3
53.25,92303.7
53.9,119791.95
54.89,181053.1
52.32,97308.46
53.26,82513.29
53.24,81471.45
53.4,118723.44
53.18,158556.34
51.91,114363.63
50.72,55170.97
50.54,81181.08
50.03,57139.27
49.9,78742.19
50.76,65401.16
50.55,106524.86
50.29,121168.66
49.6,92549.67
49.2,54723.68
49.1,53005.07
49.35,62553.08
50.22,68058.93
50.75,93790.99
51.55,119686.34
50.9,131081.81
49.37,106347.88
48.9,67271.46
48.51,49330.99
48.79,53961.7
48.25,53590.67
48.37,55403.62
49.6,56658.72
50.5,122525.48
48.81,79566.86
48.61,93766.16
47.59,107057.19
48.93,52623.37
49.4,59860.63
49.0,78295.97
50.22,67504.82
51.47,58377.0
51.29,68026.85
50.19,62974.78
51.02,64960.77
52.26,90465.03
51.11,74263.9
51.85,98147.03
53.01,85742.47
52.05,135543.64
56.9,79274.23
55.65,105128.2
55.36,82089.26
56.16,92924.85
58.15,112922.85
56.96,99685.87
57.71,152524.84
60.13,174364.29
59.32,314696.52
62.4,491714.14
56.73,210095.7
53.54,100201.48
54.09,89460.41
54.93,183873.02
55.52,176454.57
54.93,133048.7
53.44,165600.19
55.19,147706.21
54.39,101702.57
54.68,128436.6
54.45,160698.15
53.49,128353.96
52.77,167947.28
54.71,147450.06
55.25,105549.04
56.5,124562.02
57.0,173032.54
55.05,109001.92
55.4,122722.7
55.99,124059.88
55.66,154589.09
55.39,255425.62
54.57,350367.43
52.0,127209.68
51.99,138615.48
52.37,126196.5
51.12,185281.5
53.38,182839.43
54.44,220521.78
54.08,196305.91
53.68,302258.1
53.8,174562.53
54.51,94237.38
54.96,228542.62
56.74,291995.5
55.06,258382.09
51.88,119677.84
51.94,126055.57
52.36,124998.99
51.74,144364.53
52.45,168184.85
51.67,152915.89
53.72,169124.15
51.57,122964.82
50.58,102991.51
50.2,128870.65
48.27,91780.0
46.42,71885.09
47.15,83426.14
48.0,61503.17
48.46,86253.59
49.18,100929.16
48.52,71711.59
48.8,96619.67
47.7,84093.77
48.21,131233.26
46.82,125995.91
47.49,98743.78
48.93,65923.79
48.8,83530.65
48.8,109746.34
49.02,96799.55
48.85,153455.9
50.46,262205.3
52.88,147051.57
51.39,136045.5
50.65,126537.87
48.06,83477.6
49.17,85554.45
51.0,82507.06
50.84,100761.5
51.0,77390.62
52.22,112456.35
53.21,81600.71
52.98,103208.9
53.87,104322.25
53.5,113363.1
55.04,91365.2
54.89,142955.98
57.3,92911.18
58.4,101065.04
58.25,131204.08
56.16,111477.8
55.39,115499.23
56.89,126354.19
55.35,135824.84
57.93,156248.38
56.32,118279.68
56.08,194258.36
57.0,89648.39
57.65,104920.41
57.65,120959.46
57.25,159156.1
54.16,82746.26
54.0,95170.96
55.3,102001.86
55.0,94100.96
55.4,173210.8
54.7,162487.77
51.55,113240.88
51.81,69457.86
51.9,102128.68
51.0,105875.44
51.61,133711.84
50.0,146773.06
48.98,142158.55
47.25,69529.11
47.63,55657.95
48.25,110088.11
48.02,139156.35
45.7,109019.61
46.79,61159.22
46.53,96486.76
47.38,69283.76
48.62,76780.49
49.6,110847.35
48.77,104536.87
48.46,115358.17
50.01,168944.9
47.02,119985.53
46.18,83864.95
47.31,110262.62
45.96,64697.09
46.93,95431.35
46.42,129205.13
42.82,119795.39
45.91,88215.47
47.09,41623.04
46.55,111389.04
49.1,76871.14
47.8,62774.25
48.26,99681.82
48.2,102447.05
47.01,162412.36
45.95,82025.3
46.96,130011.23
45.08,68125.47
44.81,85194.87
44.81,105337.03
42.92,55448.31
42.04,55875.93
41.52,35223.14
41.73,52933.19
42.82,68764.74
42.6,46915.89
42.5,82855.24
44.52,59574.3
43.67,56080.26
44.46,66898.26
45.0,91240.95
46.3,91448.33
45.59,80942.81
45.01,87641.04
43.45,78309.5
44.32,83316.91
44.79,90880.71
44.9,98459.57
45.24,147217.13
42.45,57459.69
42.26,74037.66
42.13,98822.81
43.15,81990.57
43.17,132330.97
41.69,103583.65
39.25,74875.55
38.29,73069.54
38.0,68164.75
37.29,73788.2
38.33,96515.78
40.1,107980.45
41.98,44291.8
42.24,30211.63
42.5,55929.82
42.99,36789.62
43.0,51790.19
44.05,64748.65
44.29,55479.84
43.5,51941.1
42.91,56934.64
42.15,61876.97
43.3,44874.54
43.55,69395.4
43.95,125033.28
45.95,53283.7
46.52,69617.29
45.46,50742.54
46.63,46390.56
46.52,72893.41
46.03,67812.12
45.58,55737.49
45.79,63419.35
45.35,93103.13
45.98,61757.49
47.68,74976.05
46.01,61273.16
47.1,95524.88
46.38,64116.04
46.06,57418.05
46.85,60454.74
45.77,76182.62
45.39,56962.99
44.98,119739.44
48.18,49375.86
49.05,38125.59
49.06,48819.87
50.03,46212.18
49.42,42806.18
50.13,51338.67
50.92,43289.99
51.12,64983.78
51.22,55285.92
50.2,52796.13
50.91,45159.16
51.15,57928.53
50.4,103830.38
53.5,72877.45
52.78,60132.17
54.22,50606.32
54.15,50349.05
54.68,78660.64
55.0,56239.49
54.54,74495.15
54.0,88743.63
52.77,37620.15
52.68,54934.8
53.07,55338.35
52.66,66234.21
52.95,92193.43
51.84,41669.91
51.5,46744.31
51.88,81143.48
50.36,74919.73
49.25,49590.69
49.61,73997.93
49.25,140008.05
52.96,41996.09
52.53,52535.81
53.84,44870.94
54.08,55426.09
52.95,53926.05
52.26,58543.71
53.87,51362.94
53.45,92047.01
53.59,72272.99
54.92,53046.59
55.6,41333.47
55.9,52437.63
56.13,74569.37
56.66,108469.48
56.34,119840.61
54.82,81536.62
54.27,123634.18
55.67,83266.11
56.3,80900.5
55.99,140042.22
56.19,330117.58
61.3,72053.2
60.4,84012.12
59.48,128222.71
62.59,58977.49
62.6,83340.41
62.8,108426.84
64.25,50235.29
64.23,68414.67
64.7,78053.25
64.36,99780.66
66.0,118111.85
66.85,137195.65
65.55,87514.71
64.87,64301.85
64.53,94941.93
66.58,149685.93
65.12,149505.07
62.87,59276.89
63.27,74934.69
63.51,77371.17
63.46,100650.76
64.91,156114.45
62.8,59836.48
62.32,97413.08
60.5,55902.12
59.5,55080.74
59.62,80515.16
56.65,93076.03
59.51,45972.33
58.9,82085.35
58.51,103985.63
61.47,40610.4
61.9,69721.02
60.66,126983.9
63.04,54297.88
63.45,55877.07
62.9,125219.38
65.5,63558.66
65.64,80839.89
66.51,76416.5
66.81,123518.48
66.6,172657.08
63.2,52370.08
63.17,73701.45
63.75,116525.06
64.8,95919.73
65.14,151890.34
67.08,195978.8
65.4,76298.68
65.67,94265.04
65.42,94309.26
65.21,136740.15
64.38,104870.0
65.05,118416.97
66.12,151909.5
65.85,127140.77
65.05,105532.7
65.68,186040.15
67.11,267163.57
63.36,102636.65
61.99,52652.09
62.2,57613.03
62.0,79108.91
60.8,86651.21
62.29,58169.47
62.51,66222.57
62.75,108268.87
63.66,103337.33
63.0,88655.88
62.07,148571.85
62.59,149138.6
59.75,123145.94
59.07,114122.12
60.9,278179.12
62.69,107230.98
63.43,93559.04
63.35,98388.77
62.22,135172.22
64.35,144177.69
64.73,224011.01
63.63,345568.42
70.7,214564.37
70.61,216167.52
72.79,288934.62
72.3,362854.11
69.49,282147.11
63.59,117539.14
64.23,117896.31
63.96,233004.18
68.0,172747.84
70.1,240137.55
67.65,132075.67
67.99,167087.07
67.37,220709.45
65.52,113896.42
65.57,134877.86
64.25,139520.67
63.32,100879.16
64.2,150590.5
63.0,103125.07
62.53,205126.98
65.13,116413.55
65.8,159153.32
65.48,118238.18
65.06,204807.16
66.91,173726.22
68.55,218079.3
65.15,196881.19
67.43,141560.25
67.37,115799.98
67.4,201483.71
67.72,160442.63
68.3,228825.96
68.65,229790.52
70.62,231070.49
72.08,378033.29
68.3,294855.76
68.95,325263.96
67.87,474803.58
65.0,383172.84
60.29,248954.05
62.32,290495.99
62.57,447493.86
61.82,548300.47
57.25,215409.82
57.93,372631.68
53.4,125873.6
54.47,146047.51
54.88,236513.15
55.81,495529.42
51.85,190193.88
49.82,42648.69
49.57,67109.45
50.3,128700.78
48.88,32331.5
48.76,49331.69
48.29,33500.64
48.49,29314.39
48.39,37789.09
48.42,74521.09
49.35,64106.41
48.68,53405.92
48.0,33926.72
48.27,21112.13
48.16,37715.36
48.66,33868.29
48.55,31674.32
48.32,26240.32
48.26,31572.54
48.0,32050.47
48.2,27353.05
47.85,59257.32
48.73,28966.1
49.13,29892.24
49.21,40118.7
48.91,30464.23
48.51,26730.37
48.67,50985.49
48.5,52435.45
49.06,44985.78
49.0,51892.1
49.47,29969.55
49.1,37924.85
48.9,52079.67
49.39,38482.76
49.89,56919.23
50.49,57303.82
50.08,35918.87
49.59,32708.32
48.97,27430.47
49.0,61433.5
50.57,46878.38
49.86,24887.89
49.84,44339.24
50.09,26512.77
50.05,38057.0
50.67,32924.56
50.85,57560.6
51.18,51981.84
50.5,49469.45
50.03,25615.34
49.95,56516.37
50.31,41201.52
50.56,47055.24
51.47,46282.17
51.52,67567.8
50.6,45962.87
50.77,55269.69
50.95,53808.53
50.58,49972.27
51.23,36318.08
51.05,51159.3
51.7,39495.8
51.6,91069.95
51.82,84470.17
50.5,55222.11
50.24,38682.3
50.5,27473.71
50.5,46360.2
50.0,26957.88
50.2,50894.93
49.44,25275.36
49.33,38640.48
49.85,55752.94
49.11,40699.14
48.75,33790.34
48.8,32911.26
48.79,45473.0
48.39,24705.02
48.55,23363.25
48.37,20725.72
48.86,42441.65
48.65,31106.67
47.93,19021.81
48.03,29961.46
47.83,62121.3
48.0,39103.3
49.0,24826.61
48.79,34914.15
48.34,32300.5
48.71,38077.65
48.8,69198.61
49.7,109293.11
51.88,61988.55
52.09,59489.51
52.52,90525.42
51.18,43369.28
50.84,58738.25
51.97,66685.47
51.95,58608.07
51.26,68488.41
51.6,67517.43
51.38,46220.74
51.35,68709.91
52.45,59102.78
52.98,115414.61
53.01,262271.6
49.65,43366.03
49.6,43523.97
49.48,51305.52
49.4,76000.65
48.02,45984.39
47.82,67797.89
48.8,85814.36
49.9,39118.1
49.6,36709.93
49.65,41430.71
49.45,55821.1
48.9,39045.07
49.3,38819.54
49.19,52836.84
49.49,57737.3
50.02,49327.68
49.47,37819.02
49.76,42289.93
49.84,64984.39
50.19,51983.85
50.17,47188.61
50.84,52024.05
51.0,49004.75
50.9,75697.96
51.01,115375.4
49.75,46598.15
50.19,50052.68
50.11,49203.12
50.27,101589.85
50.22,34802.5
50.31,58000.03
49.97,48579.59
50.04,107344.19
49.16,36633.34
48.56,38078.38
48.9,36928.81
48.75,74108.68
49.54,42461.66
49.73,50190.77
49.63,48338.99
49.98,71268.96
