ts_code,trade_time,open,close,high,low,vol,amount,trade_date,pre_close
002594.SZ,2023-07-11 14:48:00,269.04,269.25,269.29,269.04,36100.0,9716549.0,20230711,269.02
002594.SZ,2023-07-11 14:47:00,269.01,269.02,269.07,269.0,25538.0,6870527.62,20230711,269.01
002594.SZ,2023-07-11 14:46:00,269.02,269.01,269.02,269.0,45105.0,12133432.0,20230711,269.01
002594.SZ,2023-07-11 14:45:00,269.08,269.01,269.1,269.01,37481.0,10084561.72,20230711,269.09
002594.SZ,2023-07-11 14:44:00,269.18,269.09,269.2,269.08,25519.0,6868315.52,20230711,269.2
002594.SZ,2023-07-11 14:43:00,269.45,269.2,269.45,269.2,37101.0,9993822.21,20230711,269.45
002594.SZ,2023-07-11 14:42:00,269.45,269.45,269.46,269.42,34600.0,9322797.0,20230711,269.44
002594.SZ,2023-07-11 14:41:00,269.45,269.44,269.46,269.42,27800.0,7490752.0,20230711,269.48
002594.SZ,2023-07-11 14:40:00,269.47,269.48,269.5,269.47,28200.0,7599671.0,20230711,269.49
002594.SZ,2023-07-11 14:39:00,269.5,269.49,269.55,269.47,37000.0,9971625.0,20230711,269.5
002594.SZ,2023-07-11 14:38:00,269.53,269.5,269.55,269.49,46000.0,12397407.7,20230711,269.5
002594.SZ,2023-07-11 14:37:00,269.46,269.5,269.53,269.46,39200.0,10563958.05,20230711,269.46
002594.SZ,2023-07-11 14:36:00,269.49,269.46,269.49,269.46,23400.0,6305795.0,20230711,269.49
002594.SZ,2023-07-11 14:35:00,269.5,269.49,269.54,269.49,44900.0,12100635.0,20230711,269.5
002594.SZ,2023-07-11 14:34:00,269.39,269.5,269.5,269.39,41000.0,11048988.0,20230711,269.39
002594.SZ,2023-07-11 14:33:00,269.26,269.39,269.39,269.26,23400.0,6301902.0,20230711,269.24
002594.SZ,2023-07-11 14:32:00,269.22,269.24,269.24,269.17,29499.0,7941172.82,20230711,269.21
002594.SZ,2023-07-11 14:31:00,269.45,269.21,269.45,269.21,59200.0,15945164.0,20230711,269.48
002594.SZ,2023-07-11 14:30:00,269.41,269.48,269.48,269.41,31400.0,8459984.0,20230711,269.41
002594.SZ,2023-07-11 14:29:00,269.36,269.41,269.41,269.35,22100.0,5953132.0,20230711,269.37
002594.SZ,2023-07-11 14:28:00,269.33,269.37,269.37,269.33,29800.0,8026559.0,20230711,269.35
002594.SZ,2023-07-11 14:27:00,269.32,269.35,269.35,269.24,27600.0,7432546.0,20230711,269.34
002594.SZ,2023-07-11 14:26:00,269.48,269.34,269.49,269.33,27800.0,7490194.0,20230711,269.49
002594.SZ,2023-07-11 14:25:00,269.5,269.49,269.5,269.48,39000.0,10510230.5,20230711,269.49
002594.SZ,2023-07-11 14:24:00,269.5,269.49,269.5,269.45,18700.0,5039084.0,20230711,269.45
002594.SZ,2023-07-11 14:23:00,269.3,269.45,269.5,269.29,36000.0,9697227.3,20230711,269.29
002594.SZ,2023-07-11 14:22:00,269.24,269.29,269.29,269.2,29000.0,7808677.0,20230711,269.2
002594.SZ,2023-07-11 14:21:00,269.15,269.2,269.24,269.15,24800.0,6675579.0,20230711,269.15
002594.SZ,2023-07-11 14:20:00,269.09,269.15,269.15,269.08,20300.0,5462779.0,20230711,269.08
002594.SZ,2023-07-11 14:19:00,269.01,269.08,269.08,269.0,28180.0,7581259.0,20230711,269.0
002594.SZ,2023-07-11 14:18:00,268.96,269.0,269.0,268.96,28200.0,7585428.0,20230711,268.96
002594.SZ,2023-07-11 14:17:00,268.99,268.96,269.0,268.96,28200.0,7585328.0,20230711,268.99
002594.SZ,2023-07-11 14:16:00,269.0,268.99,269.0,268.99,32600.0,8769226.0,20230711,269.0
002594.SZ,2023-07-11 14:15:00,268.99,269.0,269.0,268.99,25700.0,6913176.0,20230711,268.99
002594.SZ,2023-07-11 14:14:00,268.99,268.99,269.0,268.96,26200.0,7047311.15,20230711,268.96
002594.SZ,2023-07-11 14:13:00,268.89,268.96,268.96,268.89,15000.0,4033806.45,20230711,268.89
002594.SZ,2023-07-11 14:12:00,268.87,268.89,268.89,268.87,23500.0,6318649.0,20230711,268.89
002594.SZ,2023-07-11 14:11:00,268.86,268.89,268.89,268.86,11400.0,3065159.0,20230711,268.87
002594.SZ,2023-07-11 14:10:00,268.87,268.87,268.87,268.85,14400.0,3871625.0,20230711,268.85
002594.SZ,2023-07-11 14:09:00,268.85,268.85,268.86,268.84,27900.0,7500770.0,20230711,268.85
002594.SZ,2023-07-11 14:08:00,268.83,268.85,268.85,268.83,28800.0,7742548.0,20230711,268.83
002594.SZ,2023-07-11 14:07:00,268.76,268.83,268.84,268.76,10900.0,2929992.0,20230711,268.76
002594.SZ,2023-07-11 14:06:00,268.79,268.76,268.85,268.71,11800.0,3171952.0,20230711,268.85
002594.SZ,2023-07-11 14:05:00,269.0,268.85,269.0,268.83,29500.0,7934269.0,20230711,268.99
002594.SZ,2023-07-11 14:04:00,268.99,268.99,269.0,268.99,26800.0,7209011.0,20230711,268.99
002594.SZ,2023-07-11 14:03:00,268.99,268.99,269.0,268.99,21300.0,5729599.0,20230711,268.98
002594.SZ,2023-07-11 14:02:00,268.9,268.98,268.99,268.83,20100.0,5405636.0,20230711,268.87
002594.SZ,2023-07-11 14:01:00,268.98,268.87,268.98,268.85,35801.0,9627308.84,20230711,268.98
002594.SZ,2023-07-11 14:00:00,269.0,268.98,269.01,268.98,25100.0,6751770.52,20230711,269.0
002594.SZ,2023-07-11 13:59:00,269.0,269.0,269.0,268.99,27848.0,7490975.0,20230711,269.0
002594.SZ,2023-07-11 13:58:00,269.0,269.0,269.0,268.96,56000.0,15063193.0,20230711,269.0
002594.SZ,2023-07-11 13:57:00,268.97,269.0,269.0,268.97,28900.0,7773679.0,20230711,268.97
002594.SZ,2023-07-11 13:56:00,268.85,268.97,268.98,268.85,19600.0,5271432.0,20230711,268.85
002594.SZ,2023-07-11 13:55:00,268.88,268.85,268.88,268.84,12100.0,3253059.0,20230711,268.89
002594.SZ,2023-07-11 13:54:00,268.98,268.89,268.98,268.88,25300.0,6803746.0,20230711,268.96
002594.SZ,2023-07-11 13:53:00,268.98,268.96,268.99,268.96,21700.0,5836811.0,20230711,268.98
002594.SZ,2023-07-11 13:52:00,269.0,268.98,269.02,268.97,18800.0,5057019.0,20230711,268.98
002594.SZ,2023-07-11 13:51:00,268.98,268.98,269.0,268.97,16900.0,4545859.0,20230711,269.0
002594.SZ,2023-07-11 13:50:00,268.98,269.0,269.01,268.98,32200.0,8661689.0,20230711,268.98
002594.SZ,2023-07-11 13:49:00,268.96,268.98,268.98,268.96,18700.0,5029813.0,20230711,268.96
002594.SZ,2023-07-11 13:48:00,268.92,268.96,268.96,268.9,30300.0,8148978.0,20230711,268.9
002594.SZ,2023-07-11 13:47:00,268.93,268.9,268.94,268.9,14500.0,3899272.0,20230711,268.92
002594.SZ,2023-07-11 13:46:00,268.99,268.92,269.0,268.92,31200.0,8391707.0,20230711,268.96
002594.SZ,2023-07-11 13:45:00,269.18,268.96,269.18,268.96,17200.0,4627001.0,20230711,269.18
002594.SZ,2023-07-11 13:44:00,269.25,269.18,269.29,269.18,24600.0,6623317.0,20230711,269.26
002594.SZ,2023-07-11 13:43:00,269.26,269.26,269.3,269.26,18300.0,4927584.0,20230711,269.25
002594.SZ,2023-07-11 13:42:00,269.22,269.25,269.35,269.22,25600.0,6893831.0,20230711,269.2
002594.SZ,2023-07-11 13:41:00,269.32,269.2,269.36,269.2,29200.0,7863929.0,20230711,269.35
002594.SZ,2023-07-11 13:40:00,268.99,269.35,269.35,268.99,46500.0,12514514.0,20230711,268.99
002594.SZ,2023-07-11 13:39:00,268.88,268.99,268.99,268.88,19800.0,5324674.0,20230711,268.91
002594.SZ,2023-07-11 13:38:00,268.88,268.91,268.92,268.87,25200.0,6775982.0,20230711,268.84
002594.SZ,2023-07-11 13:37:00,268.66,268.84,268.84,268.65,24850.0,6676772.5,20230711,268.65
002594.SZ,2023-07-11 13:36:00,268.53,268.65,268.65,268.52,17800.0,4780327.0,20230711,268.49
002594.SZ,2023-07-11 13:35:00,268.4,268.49,268.49,268.4,15800.0,4241604.0,20230711,268.43
002594.SZ,2023-07-11 13:34:00,268.12,268.43,268.43,268.11,49400.0,13252147.0,20230711,268.12
002594.SZ,2023-07-11 13:33:00,268.22,268.12,268.22,268.12,34800.0,9332342.0,20230711,268.21
002594.SZ,2023-07-11 13:32:00,268.39,268.21,268.39,268.2,27600.0,7404913.0,20230711,268.41
002594.SZ,2023-07-11 13:31:00,268.51,268.41,268.52,268.38,47200.0,12671194.0,20230711,268.51
002594.SZ,2023-07-11 13:30:00,268.71,268.51,268.71,268.51,27500.0,7386931.0,20230711,268.71
002594.SZ,2023-07-11 13:29:00,268.75,268.71,268.76,268.71,24850.0,6678153.5,20230711,268.75
002594.SZ,2023-07-11 13:28:00,268.76,268.75,268.77,268.75,23250.0,6248616.0,20230711,268.76
002594.SZ,2023-07-11 13:27:00,268.76,268.76,268.8,268.76,44902.0,12069431.52,20230711,268.76
002594.SZ,2023-07-11 13:26:00,268.81,268.76,268.82,268.76,25700.0,6908248.98,20230711,268.81
002594.SZ,2023-07-11 13:25:00,268.85,268.81,268.86,268.8,28700.0,7715651.0,20230711,268.85
002594.SZ,2023-07-11 13:24:00,268.76,268.85,268.86,268.76,21100.0,5672303.0,20230711,268.76
002594.SZ,2023-07-11 13:23:00,268.67,268.76,268.76,268.66,27200.0,7308618.0,20230711,268.65
002594.SZ,2023-07-11 13:22:00,268.51,268.65,268.66,268.51,30400.0,8164394.0,20230711,268.51
002594.SZ,2023-07-11 13:21:00,268.63,268.51,268.63,268.44,52600.0,14121598.0,20230711,268.65
002594.SZ,2023-07-11 13:20:00,268.91,268.65,268.93,268.65,37200.0,9999878.0,20230711,268.91
002594.SZ,2023-07-11 13:19:00,268.88,268.91,269.0,268.87,29500.0,7932966.0,20230711,268.88
002594.SZ,2023-07-11 13:18:00,268.82,268.88,268.9,268.81,69800.0,18762776.0,20230711,268.85
002594.SZ,2023-07-11 13:17:00,269.57,268.85,269.57,268.8,63100.0,16979184.0,20230711,269.69
002594.SZ,2023-07-11 13:16:00,269.53,269.69,269.75,269.53,30900.0,8333054.0,20230711,269.5
002594.SZ,2023-07-11 13:15:00,269.31,269.5,269.51,269.2,55200.0,14866451.0,20230711,269.31
002594.SZ,2023-07-11 13:14:00,269.75,269.31,269.75,269.31,49400.0,13311097.0,20230711,269.82
002594.SZ,2023-07-11 13:13:00,270.02,269.82,270.05,269.82,25600.0,6911413.0,20230711,270.02
002594.SZ,2023-07-11 13:12:00,270.15,270.02,270.23,270.0,29500.0,7968225.0,20230711,270.25
002594.SZ,2023-07-11 13:11:00,270.33,270.25,270.48,270.23,63200.0,17090390.0,20230711,270.33
002594.SZ,2023-07-11 13:10:00,270.06,270.33,270.45,270.0,167550.0,45271682.5,20230711,270.0
002594.SZ,2023-07-11 13:09:00,270.08,270.0,270.08,269.85,41190.0,11117359.4,20230711,270.08
002594.SZ,2023-07-11 13:08:00,270.21,270.08,270.21,270.08,35550.0,9603958.5,20230711,270.3
002594.SZ,2023-07-11 13:07:00,270.55,270.3,270.55,270.18,54300.0,14678194.0,20230711,270.46
002594.SZ,2023-07-11 13:06:00,270.31,270.46,270.64,270.31,73700.0,19938998.0,20230711,270.31
002594.SZ,2023-07-11 13:05:00,270.14,270.31,270.39,270.14,76150.0,20582008.5,20230711,270.22
002594.SZ,2023-07-11 13:04:00,270.47,270.22,270.47,269.99,54510.0,14723456.76,20230711,270.5
002594.SZ,2023-07-11 13:03:00,270.62,270.5,270.69,270.37,100300.0,27139456.0,20230711,270.68
002594.SZ,2023-07-11 13:02:00,269.98,270.68,270.68,269.96,163273.0,44107892.27,20230711,269.97
002594.SZ,2023-07-11 13:01:00,269.55,269.97,270.0,269.55,460421.0,124258000.92,20230711,269.61
002594.SZ,2023-07-11 11:30:00,269.44,269.61,269.7,269.44,71600.0,19302993.46,20230711,269.59
002594.SZ,2023-07-11 11:29:00,269.76,269.59,269.8,269.5,70000.0,18880542.0,20230711,269.67
002594.SZ,2023-07-11 11:28:00,268.99,269.67,269.73,268.99,192505.0,51858961.85,20230711,268.99
002594.SZ,2023-07-11 11:27:00,268.52,268.99,269.0,268.52,299000.0,80404510.0,20230711,268.52
002594.SZ,2023-07-11 11:26:00,268.67,268.52,268.67,268.52,31600.0,8488610.0,20230711,268.67
002594.SZ,2023-07-11 11:25:00,268.79,268.67,268.8,268.67,31800.0,8545795.0,20230711,268.8
002594.SZ,2023-07-11 11:24:00,268.85,268.8,268.88,268.71,73000.0,19624152.0,20230711,268.88
002594.SZ,2023-07-11 11:23:00,268.39,268.88,268.88,268.39,190850.0,51270411.74,20230711,268.39
002594.SZ,2023-07-11 11:22:00,268.26,268.39,268.41,268.24,59100.0,15858081.54,20230711,268.39
002594.SZ,2023-07-11 11:21:00,268.3,268.39,268.43,268.28,40900.0,10975830.68,20230711,268.29
002594.SZ,2023-07-11 11:20:00,267.96,268.29,268.29,267.96,38500.0,10324036.62,20230711,268.0
002594.SZ,2023-07-11 11:19:00,268.1,268.0,268.1,267.95,12700.0,3403744.0,20230711,268.1
002594.SZ,2023-07-11 11:18:00,268.4,268.1,268.44,267.8,30400.0,8154082.0,20230711,268.45
002594.SZ,2023-07-11 11:17:00,268.46,268.45,268.48,268.33,91500.0,24562799.0,20230711,268.45
002594.SZ,2023-07-11 11:16:00,268.21,268.45,268.45,268.07,65300.0,17518290.0,20230711,268.25
002594.SZ,2023-07-11 11:15:00,267.82,268.25,268.3,267.82,54730.0,14674263.0,20230711,267.9
002594.SZ,2023-07-11 11:14:00,267.76,267.9,267.9,267.75,16000.0,4284527.0,20230711,267.76
002594.SZ,2023-07-11 11:13:00,268.29,267.76,268.29,267.75,39000.0,10452843.0,20230711,268.28
002594.SZ,2023-07-11 11:12:00,268.0,268.28,268.38,268.0,43400.0,11641936.0,20230711,268.09
002594.SZ,2023-07-11 11:11:00,267.62,268.09,268.09,267.62,67600.0,18109493.0,20230711,267.69
002594.SZ,2023-07-11 11:10:00,267.71,267.69,267.8,267.69,28400.0,7603497.0,20230711,267.71
002594.SZ,2023-07-11 11:09:00,267.46,267.71,267.71,267.43,25300.0,6769476.0,20230711,267.43
002594.SZ,2023-07-11 11:08:00,267.43,267.43,267.44,267.37,17500.0,4679816.0,20230711,267.43
002594.SZ,2023-07-11 11:07:00,267.36,267.43,267.46,267.29,16200.0,4331986.0,20230711,267.29
002594.SZ,2023-07-11 11:06:00,267.25,267.29,267.29,267.08,25000.0,6679870.0,20230711,267.29
002594.SZ,2023-07-11 11:05:00,267.54,267.29,267.54,267.29,16000.0,4279028.0,20230711,267.55
002594.SZ,2023-07-11 11:04:00,267.53,267.55,267.6,267.46,28100.0,7518417.0,20230711,267.66
002594.SZ,2023-07-11 11:03:00,268.11,267.66,268.11,267.61,35800.0,9592481.0,20230711,268.11
002594.SZ,2023-07-11 11:02:00,267.88,268.11,268.5,267.81,286300.0,76751086.86,20230711,267.8
002594.SZ,2023-07-11 11:01:00,267.68,267.8,267.8,267.51,113500.0,30372140.0,20230711,267.54
002594.SZ,2023-07-11 11:00:00,267.28,267.54,267.6,267.23,68300.0,18264379.0,20230711,267.26
002594.SZ,2023-07-11 10:59:00,267.2,267.26,267.37,267.2,27800.0,7430271.0,20230711,267.2
002594.SZ,2023-07-11 10:58:00,267.11,267.2,267.3,267.11,56500.0,15091527.0,20230711,266.85
002594.SZ,2023-07-11 10:57:00,267.01,266.85,267.01,266.6,17300.0,4615245.0,20230711,267.03
002594.SZ,2023-07-11 10:56:00,266.96,267.03,267.03,266.95,46000.0,12281814.0,20230711,266.96
002594.SZ,2023-07-11 10:55:00,266.82,266.96,266.97,266.8,21200.0,5657161.0,20230711,266.8
002594.SZ,2023-07-11 10:54:00,266.4,266.8,266.98,266.4,15700.0,4185922.0,20230711,266.39
002594.SZ,2023-07-11 10:53:00,266.25,266.39,266.39,266.21,35300.0,9400139.0,20230711,266.25
002594.SZ,2023-07-11 10:52:00,266.2,266.25,266.36,266.1,40200.0,10699722.0,20230711,266.36
002594.SZ,2023-07-11 10:51:00,266.61,266.36,266.61,266.36,20800.0,5543501.0,20230711,266.6
002594.SZ,2023-07-11 10:50:00,267.12,266.6,267.12,266.59,27400.0,7314332.0,20230711,267.13
002594.SZ,2023-07-11 10:49:00,267.1,267.13,267.23,267.03,34630.0,9249983.8,20230711,267.1
002594.SZ,2023-07-11 10:48:00,267.59,267.1,267.59,267.1,24400.0,6522451.0,20230711,267.6
002594.SZ,2023-07-11 10:47:00,267.47,267.6,267.66,267.4,97900.0,26192020.0,20230711,267.4
002594.SZ,2023-07-11 10:46:00,267.33,267.4,267.4,267.23,61700.0,16494542.0,20230711,267.33
002594.SZ,2023-07-11 10:45:00,267.18,267.33,267.4,267.15,55600.0,14859786.0,20230711,267.22
002594.SZ,2023-07-11 10:44:00,266.95,267.22,267.22,266.95,48700.0,13009409.0,20230711,267.2
002594.SZ,2023-07-11 10:43:00,267.43,267.2,267.48,267.0,51400.0,13739564.0,20230711,267.5
002594.SZ,2023-07-11 10:42:00,267.08,267.5,267.56,267.08,77700.0,20771872.0,20230711,267.06
002594.SZ,2023-07-11 10:41:00,267.57,267.06,267.8,266.86,74000.0,19773313.0,20230711,267.6
002594.SZ,2023-07-11 10:40:00,265.54,267.6,267.77,265.45,370705.0,98848139.0,20230711,265.53
002594.SZ,2023-07-11 10:39:00,265.96,265.53,265.96,265.53,27400.0,7285301.0,20230711,265.98
002594.SZ,2023-07-11 10:38:00,265.95,265.98,266.0,265.94,52200.0,13883889.0,20230711,265.8
002594.SZ,2023-07-11 10:37:00,265.75,265.8,265.85,265.65,47400.0,12598568.0,20230711,265.65
002594.SZ,2023-07-11 10:36:00,264.97,265.65,265.65,264.95,80696.0,21407545.88,20230711,264.95
002594.SZ,2023-07-11 10:35:00,264.89,264.95,264.95,264.89,12800.0,3391086.0,20230711,264.88
002594.SZ,2023-07-11 10:34:00,264.8,264.88,264.92,264.8,11500.0,3045789.0,20230711,264.8
002594.SZ,2023-07-11 10:33:00,264.9,264.8,264.9,264.6,15300.0,4051771.0,20230711,264.9
002594.SZ,2023-07-11 10:32:00,264.4,264.9,264.9,264.4,57275.0,15155590.75,20230711,264.3
002594.SZ,2023-07-11 10:31:00,264.45,264.3,264.45,264.27,7900.0,2088455.0,20230711,264.44
002594.SZ,2023-07-11 10:30:00,264.33,264.44,264.45,264.33,5400.0,1427628.0,20230711,264.33
002594.SZ,2023-07-11 10:29:00,264.45,264.33,264.45,264.2,16100.0,4255767.5,20230711,264.41
002594.SZ,2023-07-11 10:28:00,264.51,264.41,264.51,264.41,4000.0,1057919.0,20230711,264.51
002594.SZ,2023-07-11 10:27:00,264.55,264.51,264.59,264.5,6300.0,1666511.0,20230711,264.55
002594.SZ,2023-07-11 10:26:00,264.55,264.55,264.59,264.5,14800.0,3915300.0,20230711,264.6
002594.SZ,2023-07-11 10:25:00,264.6,264.6,264.6,264.54,8700.0,2301967.0,20230711,264.51
002594.SZ,2023-07-11 10:24:00,264.66,264.51,264.68,264.51,14400.0,3810478.0,20230711,264.69
002594.SZ,2023-07-11 10:23:00,264.7,264.69,264.82,264.66,11400.0,3017791.0,20230711,264.79
002594.SZ,2023-07-11 10:22:00,264.79,264.79,264.83,264.79,9100.0,2409708.0,20230711,264.76
002594.SZ,2023-07-11 10:21:00,264.69,264.76,264.76,264.69,5600.0,1482358.0,20230711,264.68
002594.SZ,2023-07-11 10:20:00,264.63,264.68,264.75,264.6,7500.0,1984941.0,20230711,264.6
002594.SZ,2023-07-11 10:19:00,264.67,264.6,264.67,264.6,9100.0,2408383.0,20230711,264.67
002594.SZ,2023-07-11 10:18:00,264.8,264.67,264.8,264.64,6100.0,1614596.0,20230711,264.78
002594.SZ,2023-07-11 10:17:00,264.88,264.78,264.88,264.66,11400.0,3018436.0,20230711,264.83
002594.SZ,2023-07-11 10:16:00,264.63,264.83,264.88,264.6,10000.0,2646896.0,20230711,264.48
002594.SZ,2023-07-11 10:15:00,264.56,264.48,264.65,264.48,8000.0,2116450.0,20230711,264.6
002594.SZ,2023-07-11 10:14:00,264.58,264.6,264.66,264.36,5300.0,1402432.0,20230711,264.66
002594.SZ,2023-07-11 10:13:00,264.59,264.66,264.66,264.35,13750.0,3637674.5,20230711,264.32
002594.SZ,2023-07-11 10:12:00,264.21,264.32,264.63,264.21,16100.0,4255501.0,20230711,264.18
002594.SZ,2023-07-11 10:11:00,264.37,264.18,264.37,264.18,10400.0,2748155.0,20230711,264.52
002594.SZ,2023-07-11 10:10:00,264.99,264.52,264.99,264.3,19000.0,5030569.0,20230711,264.9
002594.SZ,2023-07-11 10:09:00,264.48,264.9,264.9,264.48,14400.0,3812812.0,20230711,264.48
002594.SZ,2023-07-11 10:08:00,264.47,264.48,264.5,264.3,5700.0,1507263.0,20230711,264.49
002594.SZ,2023-07-11 10:07:00,264.5,264.49,264.6,264.3,17100.0,4521776.0,20230711,264.6
002594.SZ,2023-07-11 10:06:00,264.16,264.6,264.65,264.16,24500.0,6478569.0,20230711,264.35
002594.SZ,2023-07-11 10:05:00,264.1,264.35,264.64,264.1,11600.0,3066537.0,20230711,264.08
002594.SZ,2023-07-11 10:04:00,263.85,264.08,264.1,263.8,21250.0,5609456.5,20230711,263.83
002594.SZ,2023-07-11 10:03:00,264.05,263.83,264.05,263.83,52100.0,13753661.0,20230711,264.08
002594.SZ,2023-07-11 10:02:00,264.1,264.08,264.18,264.04,12800.0,3380195.0,20230711,264.06
002594.SZ,2023-07-11 10:01:00,264.4,264.06,264.57,264.06,22970.0,6069723.4,20230711,264.46
002594.SZ,2023-07-11 10:00:00,264.64,264.46,264.64,264.45,17930.0,4743221.5,20230711,264.45
002594.SZ,2023-07-11 09:59:00,264.33,264.45,264.46,264.27,30600.0,8089081.0,20230711,264.33
002594.SZ,2023-07-11 09:58:00,264.65,264.33,264.66,264.33,17600.0,4656141.0,20230711,264.65
002594.SZ,2023-07-11 09:57:00,264.59,264.65,264.66,264.59,20400.0,5398143.0,20230711,264.59
002594.SZ,2023-07-11 09:56:00,264.63,264.59,264.64,264.5,28100.0,7433195.0,20230711,264.63
002594.SZ,2023-07-11 09:55:00,264.52,264.63,264.64,264.52,12600.0,3333707.0,20230711,264.52
002594.SZ,2023-07-11 09:54:00,264.77,264.52,264.88,264.5,12700.0,3361010.0,20230711,264.77
002594.SZ,2023-07-11 09:53:00,264.3,264.77,264.86,264.3,30300.0,8015171.0,20230711,264.32
002594.SZ,2023-07-11 09:52:00,264.35,264.32,264.35,264.3,19100.0,5048726.0,20230711,264.36
002594.SZ,2023-07-11 09:51:00,265.03,264.36,265.03,264.36,30500.0,8072628.04,20230711,265.02
002594.SZ,2023-07-11 09:50:00,264.62,265.02,265.02,264.62,22917.0,6067044.9,20230711,264.7
002594.SZ,2023-07-11 09:49:00,264.9,264.7,264.9,264.64,15700.0,4156572.64,20230711,264.94
002594.SZ,2023-07-11 09:48:00,265.19,264.94,265.33,264.94,28400.0,7527974.08,20230711,265.3
002594.SZ,2023-07-11 09:47:00,265.17,265.3,265.45,265.01,20900.0,5543704.0,20230711,265.16
002594.SZ,2023-07-11 09:46:00,265.68,265.16,265.68,265.16,26300.0,6982401.0,20230711,265.68
002594.SZ,2023-07-11 09:45:00,266.1,265.68,266.1,265.62,36900.0,9813485.0,20230711,266.25
002594.SZ,2023-07-11 09:44:00,265.95,266.25,266.44,265.95,118800.0,31620917.66,20230711,265.81
002594.SZ,2023-07-11 09:43:00,265.5,265.81,265.81,265.46,72200.0,19156892.0,20230711,265.32
002594.SZ,2023-07-11 09:42:00,265.75,265.32,266.0,265.32,42300.0,11238644.0,20230711,265.74
002594.SZ,2023-07-11 09:41:00,265.49,265.74,265.99,265.43,96685.0,25693384.7,20230711,265.5
002594.SZ,2023-07-11 09:40:00,265.09,265.5,265.55,265.09,93060.0,24697084.6,20230711,265.03
002594.SZ,2023-07-11 09:39:00,264.88,265.03,265.04,264.88,37000.0,9805044.0,20230711,264.88
002594.SZ,2023-07-11 09:38:00,265.14,264.88,265.14,264.54,37200.0,9856554.0,20230711,265.0
002594.SZ,2023-07-11 09:37:00,264.82,265.0,265.3,264.64,91200.0,24174060.6,20230711,264.81
002594.SZ,2023-07-11 09:36:00,264.36,264.81,264.82,264.36,63800.0,16881722.4,20230711,264.35
002594.SZ,2023-07-11 09:35:00,264.0,264.35,264.64,264.0,39400.0,10417805.0,20230711,264.33
002594.SZ,2023-07-11 09:34:00,263.91,264.33,264.51,263.91,38600.0,10201281.0,20230711,264.01
002594.SZ,2023-07-11 09:33:00,264.66,264.01,264.66,263.88,77700.0,20529159.65,20230711,264.66
002594.SZ,2023-07-11 09:32:00,264.8,264.66,264.8,264.3,61600.0,16299387.0,20230711,264.36
002594.SZ,2023-07-11 09:31:00,264.81,264.36,265.52,264.29,116400.0,30841450.0,20230711,265.0
002594.SZ,2023-07-11 09:30:00,265.0,265.0,265.14,264.8,47000.0,12454912.0,20230711,263.55
002594.SZ,2023-07-10 15:00:00,263.55,263.55,263.55,263.55,83197.0,21926569.35,20230710,263.55
002594.SZ,2023-07-10 14:59:00,263.55,263.55,263.55,263.55,0.0,0.0,20230710,263.55
002594.SZ,2023-07-10 14:58:00,263.55,263.55,263.55,263.55,0.0,0.0,20230710,263.55
002594.SZ,2023-07-10 14:57:00,263.51,263.55,263.55,263.5,29600.0,7800350.0,20230710,263.53
002594.SZ,2023-07-10 14:56:00,263.46,263.53,263.53,263.46,24643.0,6493241.5,20230710,263.49
002594.SZ,2023-07-10 14:55:00,263.47,263.49,263.49,263.44,48707.0,12832116.08,20230710,263.47
002594.SZ,2023-07-10 14:54:00,263.5,263.47,263.5,263.45,42500.0,11197786.14,20230710,263.48
002594.SZ,2023-07-10 14:53:00,263.48,263.48,263.5,263.47,18400.0,4848123.0,20230710,263.48
002594.SZ,2023-07-10 14:52:00,263.48,263.48,263.49,263.47,14400.0,3794140.0,20230710,263.49
002594.SZ,2023-07-10 14:51:00,263.53,263.49,263.53,263.47,24000.0,6324071.0,20230710,263.52
002594.SZ,2023-07-10 14:50:00,263.53,263.52,263.54,263.49,28100.0,7404617.0,20230710,263.53
002594.SZ,2023-07-10 14:49:00,263.48,263.53,263.55,263.48,12900.0,3399526.0,20230710,263.52
002594.SZ,2023-07-10 14:48:00,263.51,263.52,263.52,263.46,20000.0,5270027.0,20230710,263.53
002594.SZ,2023-07-10 14:47:00,263.59,263.53,263.59,263.53,23200.0,6114628.0,20230710,263.6
002594.SZ,2023-07-10 14:46:00,263.56,263.6,263.6,263.53,17300.0,4559981.0,20230710,263.53
002594.SZ,2023-07-10 14:45:00,263.51,263.53,263.56,263.51,10600.0,2793332.0,20230710,263.51
002594.SZ,2023-07-10 14:44:00,263.58,263.51,263.58,263.5,13200.0,3478725.0,20230710,263.51
002594.SZ,2023-07-10 14:43:00,263.66,263.51,263.66,263.51,17700.0,4666058.0,20230710,263.62
002594.SZ,2023-07-10 14:42:00,263.62,263.62,263.66,263.61,26100.0,6881065.0,20230710,263.62
002594.SZ,2023-07-10 14:41:00,263.49,263.62,263.62,263.46,9200.0,2424633.0,20230710,263.47
002594.SZ,2023-07-10 14:40:00,263.41,263.47,263.52,263.41,8800.0,2318497.0,20230710,263.45
002594.SZ,2023-07-10 14:39:00,263.32,263.45,263.45,263.32,6600.0,1738284.0,20230710,263.33
002594.SZ,2023-07-10 14:38:00,263.3,263.33,263.38,263.3,7600.0,2001213.0,20230710,263.29
002594.SZ,2023-07-10 14:37:00,263.05,263.29,263.29,263.05,13200.0,3474185.0,20230710,263.02
002594.SZ,2023-07-10 14:36:00,262.96,263.02,263.02,262.96,11400.0,2998174.0,20230710,262.96
