ts_code,trade_time,open,close,high,low,vol,amount,trade_date,pre_close
002594.SZ,2023-06-28 13:06:00,260.3,260.44,260.5,260.27,48100.0,12526259.0,20230628,260.28
002594.SZ,2023-06-28 13:05:00,260.01,260.28,260.29,260.01,20600.0,5360492.0,20230628,260.13
002594.SZ,2023-06-28 13:04:00,260.19,260.13,260.3,260.0,25200.0,6555642.98,20230628,260.2
002594.SZ,2023-06-28 13:03:00,259.61,260.2,260.2,259.61,16600.0,4315845.2,20230628,259.95
002594.SZ,2023-06-28 13:02:00,259.99,259.95,260.09,259.93,28300.0,7357491.52,20230628,259.98
002594.SZ,2023-06-28 13:01:00,259.6,259.98,259.98,259.11,58600.0,15212149.44,20230628,259.99
002594.SZ,2023-06-28 11:30:00,259.99,259.99,259.99,259.64,6316.0,1641417.04,20230628,260.0
002594.SZ,2023-06-28 11:29:00,259.97,260.0,260.0,259.75,14500.0,3768811.0,20230628,259.99
002594.SZ,2023-06-28 11:28:00,259.93,259.99,259.99,259.93,3600.0,935836.0,20230628,259.98
002594.SZ,2023-06-28 11:27:00,259.98,259.98,259.98,259.96,5000.0,1299879.0,20230628,259.97
002594.SZ,2023-06-28 11:26:00,259.92,259.97,259.98,259.92,3100.0,805795.0,20230628,259.98
002594.SZ,2023-06-28 11:25:00,259.98,259.98,260.0,259.91,4000.0,1039846.0,20230628,259.91
002594.SZ,2023-06-28 11:24:00,259.92,259.91,259.99,259.69,6384.0,1659270.96,20230628,260.0
002594.SZ,2023-06-28 11:23:00,259.93,260.0,260.0,259.86,11800.0,3067337.0,20230628,259.94
002594.SZ,2023-06-28 11:22:00,259.86,259.94,259.95,259.54,10000.0,2597680.0,20230628,260.02
002594.SZ,2023-06-28 11:21:00,259.87,260.02,260.02,259.5,10000.0,2597651.2,20230628,259.84
002594.SZ,2023-06-28 11:20:00,260.26,259.84,260.26,259.8,34400.0,8945120.0,20230628,260.25
002594.SZ,2023-06-28 11:19:00,260.08,260.25,260.3,260.08,7700.0,2003314.0,20230628,260.21
002594.SZ,2023-06-28 11:18:00,260.46,260.21,260.46,260.08,18200.0,4737956.0,20230628,260.46
002594.SZ,2023-06-28 11:17:00,260.32,260.46,260.46,260.32,11200.0,2916622.0,20230628,260.32
002594.SZ,2023-06-28 11:16:00,260.18,260.32,260.32,260.18,22220.0,5783552.0,20230628,260.23
002594.SZ,2023-06-28 11:15:00,260.21,260.23,260.24,260.07,12100.0,3148219.0,20230628,260.1
002594.SZ,2023-06-28 11:14:00,260.03,260.1,260.1,260.01,5800.0,1508263.0,20230628,260.08
002594.SZ,2023-06-28 11:13:00,260.35,260.08,260.35,260.05,12200.0,3174635.0,20230628,260.37
002594.SZ,2023-06-28 11:12:00,260.3,260.37,260.37,260.3,17000.0,4425382.0,20230628,260.29
002594.SZ,2023-06-28 11:11:00,260.32,260.29,260.32,260.26,10000.0,2602947.0,20230628,260.3
002594.SZ,2023-06-28 11:10:00,260.51,260.3,260.66,260.3,19600.0,5104217.0,20230628,260.59
002594.SZ,2023-06-28 11:09:00,259.99,260.59,260.59,259.95,73000.0,18990292.0,20230628,260.0
002594.SZ,2023-06-28 11:08:00,259.98,260.0,260.07,259.5,33100.0,8604707.0,20230628,259.98
002594.SZ,2023-06-28 11:07:00,259.97,259.98,260.01,259.92,23400.0,6083722.0,20230628,259.99
002594.SZ,2023-06-28 11:06:00,259.96,259.99,260.0,259.95,30600.0,7955493.0,20230628,259.97
002594.SZ,2023-06-28 11:05:00,259.63,259.97,259.97,259.63,26900.0,6985611.0,20230628,259.62
002594.SZ,2023-06-28 11:04:00,259.62,259.62,259.63,259.54,21400.0,5555806.0,20230628,259.73
002594.SZ,2023-06-28 11:03:00,259.67,259.73,259.73,259.65,6500.0,1687975.0,20230628,259.67
002594.SZ,2023-06-28 11:02:00,259.58,259.67,259.67,259.53,6000.0,1557512.0,20230628,259.6
002594.SZ,2023-06-28 11:01:00,259.58,259.6,259.77,259.53,11000.0,2855734.0,20230628,259.81
002594.SZ,2023-06-28 11:00:00,259.6,259.81,259.81,259.57,26200.0,6801915.0,20230628,259.62
002594.SZ,2023-06-28 10:59:00,259.53,259.62,259.64,259.5,8700.0,2258297.0,20230628,259.53
002594.SZ,2023-06-28 10:58:00,259.63,259.53,259.64,259.51,12200.0,3166661.0,20230628,259.64
002594.SZ,2023-06-28 10:57:00,259.75,259.64,259.79,259.64,12200.0,3168908.0,20230628,259.75
002594.SZ,2023-06-28 10:56:00,259.58,259.75,259.75,259.55,9600.0,2492540.0,20230628,259.58
002594.SZ,2023-06-28 10:55:00,259.78,259.58,259.79,259.53,10000.0,2596125.0,20230628,259.78
002594.SZ,2023-06-28 10:54:00,259.54,259.78,259.79,259.5,11500.0,2985124.0,20230628,259.55
002594.SZ,2023-06-28 10:53:00,259.55,259.55,259.73,259.54,12300.0,3193363.0,20230628,259.55
002594.SZ,2023-06-28 10:52:00,259.79,259.55,259.81,259.54,6200.0,1610216.0,20230628,259.79
002594.SZ,2023-06-28 10:51:00,259.79,259.79,259.79,259.54,23400.0,6075903.0,20230628,259.76
002594.SZ,2023-06-28 10:50:00,259.94,259.76,259.96,259.54,10800.0,2805684.0,20230628,259.94
002594.SZ,2023-06-28 10:49:00,260.0,259.94,260.03,259.94,23800.0,6187663.0,20230628,259.99
002594.SZ,2023-06-28 10:48:00,260.03,259.99,260.06,259.99,16100.0,4186492.0,20230628,260.03
002594.SZ,2023-06-28 10:47:00,260.0,260.03,260.03,259.99,11300.0,2938149.0,20230628,259.99
002594.SZ,2023-06-28 10:46:00,259.96,259.99,260.0,259.96,22700.0,5901823.0,20230628,259.95
002594.SZ,2023-06-28 10:45:00,259.43,259.95,259.97,259.43,38400.0,9978726.0,20230628,259.42
002594.SZ,2023-06-28 10:44:00,259.4,259.42,259.44,259.4,9500.0,2464465.0,20230628,259.39
002594.SZ,2023-06-28 10:43:00,259.39,259.39,259.4,259.33,9400.0,2438120.0,20230628,259.38
002594.SZ,2023-06-28 10:42:00,259.5,259.38,259.5,259.21,16900.0,4384221.9,20230628,259.46
002594.SZ,2023-06-28 10:41:00,259.58,259.46,259.58,259.46,13200.0,3425843.0,20230628,259.58
002594.SZ,2023-06-28 10:40:00,259.57,259.58,259.66,259.51,16800.0,4360992.0,20230628,259.55
002594.SZ,2023-06-28 10:39:00,259.35,259.55,259.56,259.35,14300.0,3710681.0,20230628,259.42
002594.SZ,2023-06-28 10:38:00,259.1,259.42,259.42,259.1,19600.0,5081516.0,20230628,259.11
002594.SZ,2023-06-28 10:37:00,259.33,259.11,259.4,259.1,7650.0,1983521.5,20230628,259.32
002594.SZ,2023-06-28 10:36:00,259.02,259.32,259.34,258.98,25450.0,6593705.5,20230628,259.01
002594.SZ,2023-06-28 10:35:00,258.77,259.01,259.01,258.62,22600.0,5851023.0,20230628,258.61
002594.SZ,2023-06-28 10:34:00,259.01,258.61,259.01,258.6,47300.0,12243669.0,20230628,258.99
002594.SZ,2023-06-28 10:33:00,259.01,258.99,259.09,258.88,13100.0,3392858.5,20230628,258.88
002594.SZ,2023-06-28 10:32:00,259.05,258.88,259.09,258.8,21200.0,5490682.0,20230628,259.05
002594.SZ,2023-06-28 10:31:00,259.3,259.05,259.34,259.0,30100.0,7801652.0,20230628,259.44
002594.SZ,2023-06-28 10:30:00,259.16,259.44,259.48,259.16,13400.0,3474991.0,20230628,259.16
002594.SZ,2023-06-28 10:29:00,259.17,259.16,259.35,259.0,21000.0,5442438.0,20230628,259.24
002594.SZ,2023-06-28 10:28:00,259.58,259.24,259.58,258.92,26300.0,6818512.0,20230628,259.57
002594.SZ,2023-06-28 10:27:00,259.08,259.57,259.58,259.07,20200.0,5238224.0,20230628,259.07
002594.SZ,2023-06-28 10:26:00,259.13,259.07,259.13,259.0,14700.0,3808168.0,20230628,259.13
002594.SZ,2023-06-28 10:25:00,259.1,259.13,259.13,259.08,17800.0,4611979.0,20230628,259.1
002594.SZ,2023-06-28 10:24:00,259.26,259.1,259.26,259.1,11100.0,2876475.0,20230628,259.25
002594.SZ,2023-06-28 10:23:00,259.45,259.25,259.5,259.12,15600.0,4045282.0,20230628,259.4
002594.SZ,2023-06-28 10:22:00,258.97,259.4,259.4,258.97,16900.0,4379225.0,20230628,258.94
002594.SZ,2023-06-28 10:21:00,258.58,258.94,258.98,258.58,14100.0,3649226.0,20230628,258.64
002594.SZ,2023-06-28 10:20:00,258.68,258.64,258.72,258.58,19000.0,4914031.0,20230628,258.68
002594.SZ,2023-06-28 10:19:00,258.78,258.68,258.78,258.68,12100.0,3130176.0,20230628,258.79
002594.SZ,2023-06-28 10:18:00,259.0,258.79,259.0,258.69,11800.0,3054081.0,20230628,259.04
002594.SZ,2023-06-28 10:17:00,259.09,259.04,259.09,258.7,18900.0,4892893.0,20230628,258.86
002594.SZ,2023-06-28 10:16:00,258.91,258.86,259.2,258.74,36100.0,9348200.0,20230628,258.93
002594.SZ,2023-06-28 10:15:00,258.82,258.93,258.97,258.71,16700.0,4321792.0,20230628,258.82
002594.SZ,2023-06-28 10:14:00,258.52,258.82,258.82,258.52,19700.0,5095502.0,20230628,258.42
002594.SZ,2023-06-28 10:13:00,258.2,258.42,258.53,258.1,36300.0,9373203.0,20230628,258.21
002594.SZ,2023-06-28 10:12:00,258.57,258.21,258.57,258.2,69813.0,18038858.5,20230628,258.53
002594.SZ,2023-06-28 10:11:00,258.6,258.53,258.6,258.5,23200.0,5998548.0,20230628,258.59
002594.SZ,2023-06-28 10:10:00,258.3,258.59,258.59,258.3,59187.0,15293253.5,20230628,258.3
002594.SZ,2023-06-28 10:09:00,258.37,258.3,258.41,258.3,28200.0,7285345.0,20230628,258.33
002594.SZ,2023-06-28 10:08:00,258.82,258.33,258.86,258.33,63100.0,16317869.13,20230628,258.83
002594.SZ,2023-06-28 10:07:00,258.85,258.83,258.89,258.81,19300.0,4995676.0,20230628,258.88
002594.SZ,2023-06-28 10:06:00,259.03,258.88,259.05,258.88,32900.0,8520056.0,20230628,259.0
002594.SZ,2023-06-28 10:05:00,259.15,259.0,259.16,259.0,28200.0,7305918.0,20230628,259.13
002594.SZ,2023-06-28 10:04:00,259.07,259.13,259.16,259.03,31700.0,8211911.0,20230628,259.02
002594.SZ,2023-06-28 10:03:00,259.26,259.02,259.29,259.02,19300.0,5002567.0,20230628,259.31
002594.SZ,2023-06-28 10:02:00,259.69,259.31,259.69,259.31,28500.0,7396572.0,20230628,259.69
002594.SZ,2023-06-28 10:01:00,260.0,259.69,260.0,259.37,49500.0,12845740.0,20230628,259.76
002594.SZ,2023-06-28 10:00:00,259.99,259.76,260.03,259.76,27800.0,7227313.0,20230628,260.0
002594.SZ,2023-06-28 09:59:00,259.95,260.0,260.0,259.92,33300.0,8657371.0,20230628,259.95
002594.SZ,2023-06-28 09:58:00,260.0,259.95,260.03,259.92,16000.0,4159551.0,20230628,259.99
002594.SZ,2023-06-28 09:57:00,260.22,259.99,260.25,259.76,18607.0,4838162.51,20230628,260.12
002594.SZ,2023-06-28 09:56:00,259.88,260.12,260.27,259.88,41698.0,10843374.84,20230628,259.88
002594.SZ,2023-06-28 09:55:00,259.17,259.88,259.88,259.11,29600.0,7677780.0,20230628,259.3
002594.SZ,2023-06-28 09:54:00,258.99,259.3,259.31,258.8,52100.0,13493611.0,20230628,258.99
002594.SZ,2023-06-28 09:53:00,259.03,258.99,259.05,258.84,68000.0,17611972.0,20230628,259.03
002594.SZ,2023-06-28 09:52:00,259.31,259.03,259.31,259.03,29500.0,7643923.0,20230628,259.11
002594.SZ,2023-06-28 09:51:00,259.57,259.11,259.57,259.11,59500.0,15429270.0,20230628,259.22
002594.SZ,2023-06-28 09:50:00,259.19,259.22,259.49,259.12,44600.0,11560035.0,20230628,259.22
002594.SZ,2023-06-28 09:49:00,259.58,259.22,259.58,259.07,46900.0,12156519.0,20230628,259.58
002594.SZ,2023-06-28 09:48:00,260.01,259.58,260.01,259.29,62900.0,16338240.0,20230628,260.01
002594.SZ,2023-06-28 09:47:00,259.71,260.01,260.01,259.7,35800.0,9303053.0,20230628,259.88
002594.SZ,2023-06-28 09:46:00,259.93,259.88,259.93,259.66,72400.0,18813870.0,20230628,260.01
002594.SZ,2023-06-28 09:45:00,260.92,260.01,260.92,260.01,36798.0,9582460.4,20230628,260.89
002594.SZ,2023-06-28 09:44:00,260.42,260.89,260.94,260.3,28702.0,7480885.6,20230628,260.42
002594.SZ,2023-06-28 09:43:00,261.01,260.42,261.01,260.36,56755.0,14800243.05,20230628,261.18
002594.SZ,2023-06-28 09:42:00,261.64,261.18,261.7,261.18,48400.0,12656889.0,20230628,261.57
002594.SZ,2023-06-28 09:41:00,261.68,261.57,261.78,261.57,50000.0,13084217.0,20230628,261.61
002594.SZ,2023-06-28 09:40:00,261.45,261.61,261.61,261.11,62445.0,16317384.5,20230628,261.5
002594.SZ,2023-06-28 09:39:00,261.78,261.5,261.8,260.93,64800.0,16940962.0,20230628,261.77
002594.SZ,2023-06-28 09:38:00,261.46,261.77,261.77,261.28,47200.0,12348337.0,20230628,261.51
002594.SZ,2023-06-28 09:37:00,261.0,261.51,261.51,260.49,71300.0,18604225.0,20230628,261.01
002594.SZ,2023-06-28 09:36:00,261.73,261.01,261.73,261.01,68500.0,17902964.0,20230628,261.73
002594.SZ,2023-06-28 09:35:00,262.0,261.73,262.0,261.6,55100.0,14423818.59,20230628,262.0
002594.SZ,2023-06-28 09:34:00,261.59,262.0,262.5,261.59,183184.0,47986980.0,20230628,261.4
002594.SZ,2023-06-28 09:33:00,261.05,261.4,261.71,261.05,102900.0,26899291.0,20230628,261.0
002594.SZ,2023-06-28 09:32:00,260.87,261.0,261.2,260.51,91700.0,23933918.0,20230628,260.88
002594.SZ,2023-06-28 09:31:00,259.6,260.88,261.39,259.5,170347.0,44385664.53,20230628,259.99
002594.SZ,2023-06-28 09:30:00,260.0,259.99,260.0,259.61,62400.0,16223384.0,20230628,260.05
002594.SZ,2023-06-27 15:00:00,260.05,260.05,260.05,260.05,126763.0,32964718.15,20230627,260.02
002594.SZ,2023-06-27 14:59:00,260.02,260.02,260.02,260.02,0.0,0.0,20230627,260.02
002594.SZ,2023-06-27 14:58:00,260.02,260.02,260.02,260.02,0.0,0.0,20230627,260.02
002594.SZ,2023-06-27 14:57:00,260.04,260.02,260.04,260.0,49700.0,12922875.75,20230627,260.05
002594.SZ,2023-06-27 14:56:00,259.97,260.05,260.05,259.96,85509.0,22232889.99,20230627,259.97
002594.SZ,2023-06-27 14:55:00,260.0,259.97,260.0,259.97,57100.0,14845271.1,20230627,260.03
002594.SZ,2023-06-27 14:54:00,260.01,260.03,260.04,259.98,28900.0,7514286.0,20230627,260.02
002594.SZ,2023-06-27 14:53:00,259.98,260.02,260.05,259.98,56200.0,14612343.0,20230627,259.99
002594.SZ,2023-06-27 14:52:00,259.96,259.99,259.99,259.93,36400.0,9462640.0,20230627,259.95
002594.SZ,2023-06-27 14:51:00,260.0,259.95,260.0,259.95,41700.0,10840886.0,20230627,260.01
002594.SZ,2023-06-27 14:50:00,259.99,260.01,260.02,259.99,32300.0,8398129.0,20230627,259.98
002594.SZ,2023-06-27 14:49:00,260.0,259.98,260.01,259.96,28100.0,7305554.0,20230627,260.0
002594.SZ,2023-06-27 14:48:00,260.04,260.0,260.05,259.95,35800.0,9308007.0,20230627,260.03
002594.SZ,2023-06-27 14:47:00,259.97,260.03,260.05,259.97,32500.0,8450522.0,20230627,259.97
002594.SZ,2023-06-27 14:46:00,259.98,259.97,260.0,259.95,27400.0,7123631.0,20230627,260.0
002594.SZ,2023-06-27 14:45:00,260.03,260.0,260.03,259.99,24000.0,6240089.0,20230627,260.01
002594.SZ,2023-06-27 14:44:00,260.05,260.01,260.06,260.0,34236.0,8902163.16,20230627,260.04
002594.SZ,2023-06-27 14:43:00,260.02,260.04,260.08,260.0,28200.0,7333257.0,20230627,260.05
002594.SZ,2023-06-27 14:42:00,260.06,260.05,260.09,260.01,21364.0,5555533.08,20230627,260.01
002594.SZ,2023-06-27 14:41:00,260.05,260.01,260.05,259.93,37000.0,9620019.36,20230627,260.0
002594.SZ,2023-06-27 14:40:00,260.12,260.0,260.12,259.92,27136.0,7055098.6,20230627,260.1
002594.SZ,2023-06-27 14:39:00,260.04,260.1,260.14,260.01,34764.0,9041394.64,20230627,260.0
002594.SZ,2023-06-27 14:38:00,260.0,260.0,260.04,259.96,27100.0,7046123.0,20230627,260.0
002594.SZ,2023-06-27 14:37:00,260.05,260.0,260.05,259.95,26200.0,6811325.0,20230627,260.0
002594.SZ,2023-06-27 14:36:00,260.0,260.0,260.01,259.92,25800.0,6707657.0,20230627,259.95
002594.SZ,2023-06-27 14:35:00,260.06,259.95,260.06,259.95,28200.0,7331954.08,20230627,260.05
002594.SZ,2023-06-27 14:34:00,260.08,260.05,260.1,260.01,34100.0,8866893.0,20230627,260.07
002594.SZ,2023-06-27 14:33:00,260.1,260.07,260.15,260.02,24100.0,6267791.0,20230627,260.1
002594.SZ,2023-06-27 14:32:00,260.06,260.1,260.1,260.03,45200.0,11755629.0,20230627,260.07
002594.SZ,2023-06-27 14:31:00,260.11,260.07,260.15,260.03,26700.0,6944017.0,20230627,260.12
002594.SZ,2023-06-27 14:30:00,260.02,260.12,260.12,260.01,33100.0,8607909.0,20230627,260.0
002594.SZ,2023-06-27 14:29:00,260.16,260.0,260.16,259.97,35700.0,9283637.0,20230627,260.2
002594.SZ,2023-06-27 14:28:00,260.25,260.2,260.34,260.2,32800.0,8537291.0,20230627,260.3
002594.SZ,2023-06-27 14:27:00,260.09,260.3,260.3,260.06,34100.0,8872238.0,20230627,260.09
002594.SZ,2023-06-27 14:26:00,260.09,260.09,260.09,260.01,25700.0,6683659.0,20230627,260.06
002594.SZ,2023-06-27 14:25:00,259.96,260.06,260.13,259.96,40716.0,10586485.08,20230627,259.85
002594.SZ,2023-06-27 14:24:00,259.88,259.85,259.96,259.82,27100.0,7043176.0,20230627,259.83
002594.SZ,2023-06-27 14:23:00,260.0,259.83,260.0,259.83,24000.0,6239015.0,20230627,260.0
002594.SZ,2023-06-27 14:22:00,259.97,260.0,260.08,259.9,28500.0,7410765.34,20230627,259.97
002594.SZ,2023-06-27 14:21:00,259.83,259.97,259.97,259.69,31500.0,8184768.0,20230627,259.82
002594.SZ,2023-06-27 14:20:00,259.82,259.82,259.86,259.69,31578.0,8202606.82,20230627,259.85
002594.SZ,2023-06-27 14:19:00,260.02,259.85,260.02,259.85,26500.0,6888480.0,20230627,260.05
002594.SZ,2023-06-27 14:18:00,260.19,260.05,260.19,259.97,30100.0,7828575.0,20230627,260.19
002594.SZ,2023-06-27 14:17:00,260.1,260.19,260.25,259.98,44300.0,11523343.0,20230627,260.11
002594.SZ,2023-06-27 14:16:00,260.3,260.11,260.35,260.11,58300.0,15173424.0,20230627,260.28
002594.SZ,2023-06-27 14:15:00,260.15,260.28,260.29,260.15,37600.0,9783856.0,20230627,260.15
002594.SZ,2023-06-27 14:14:00,260.19,260.15,260.19,260.06,41500.0,10795338.0,20230627,260.18
002594.SZ,2023-06-27 14:13:00,259.24,260.18,260.18,259.24,93800.0,24366501.0,20230627,259.2
002594.SZ,2023-06-27 14:12:00,259.0,259.2,259.2,259.0,23400.0,6062993.0,20230627,259.0
002594.SZ,2023-06-27 14:11:00,258.89,259.0,259.01,258.89,20200.0,5230762.0,20230627,258.89
002594.SZ,2023-06-27 14:10:00,258.97,258.89,259.0,258.89,14700.0,3806275.0,20230627,259.01
002594.SZ,2023-06-27 14:09:00,259.1,259.01,259.16,258.97,34100.0,8832742.0,20230627,259.1
002594.SZ,2023-06-27 14:08:00,258.78,259.1,259.17,258.67,45400.0,11750824.0,20230627,258.79
002594.SZ,2023-06-27 14:07:00,258.68,258.79,258.79,258.67,20600.0,5329374.0,20230627,258.69
002594.SZ,2023-06-27 14:06:00,258.75,258.69,258.87,258.68,22400.0,5795397.0,20230627,258.75
002594.SZ,2023-06-27 14:05:00,258.69,258.75,258.85,258.68,32911.0,8516729.48,20230627,258.81
002594.SZ,2023-06-27 14:04:00,259.01,258.81,259.14,258.81,40300.0,10435103.0,20230627,259.0
002594.SZ,2023-06-27 14:03:00,258.79,259.0,259.2,258.77,35700.0,9247044.0,20230627,258.8
002594.SZ,2023-06-27 14:02:00,258.68,258.8,258.8,258.68,26400.0,6830936.0,20230627,258.68
002594.SZ,2023-06-27 14:01:00,258.61,258.68,258.7,258.5,26500.0,6853946.0,20230627,258.44
002594.SZ,2023-06-27 14:00:00,258.3,258.44,258.47,258.25,16833.0,4348481.86,20230627,258.31
002594.SZ,2023-06-27 13:59:00,258.18,258.31,258.31,258.16,30400.0,7849104.0,20230627,258.18
002594.SZ,2023-06-27 13:58:00,258.23,258.18,258.3,258.18,22500.0,5809999.0,20230627,258.23
002594.SZ,2023-06-27 13:57:00,258.27,258.23,258.27,258.23,23100.0,5965635.0,20230627,258.28
002594.SZ,2023-06-27 13:56:00,258.33,258.28,258.33,258.28,16700.0,4313650.0,20230627,258.33
002594.SZ,2023-06-27 13:55:00,258.33,258.33,258.42,258.31,11200.0,2893337.0,20230627,258.33
002594.SZ,2023-06-27 13:54:00,258.39,258.33,258.42,258.31,16500.0,4262552.0,20230627,258.39
002594.SZ,2023-06-27 13:53:00,258.32,258.39,258.41,258.31,19200.0,4959643.0,20230627,258.33
002594.SZ,2023-06-27 13:52:00,258.4,258.33,258.49,258.32,21300.0,5503451.0,20230627,258.36
002594.SZ,2023-06-27 13:51:00,258.36,258.36,258.5,258.35,12000.0,3101023.0,20230627,258.5
002594.SZ,2023-06-27 13:50:00,258.32,258.5,258.5,258.31,28700.0,7414212.0,20230627,258.31
002594.SZ,2023-06-27 13:49:00,258.55,258.31,258.7,258.31,14800.0,3824731.0,20230627,258.55
002594.SZ,2023-06-27 13:48:00,258.65,258.55,258.73,258.5,29900.0,7733312.0,20230627,258.77
002594.SZ,2023-06-27 13:47:00,258.57,258.77,258.77,258.55,18500.0,4784656.0,20230627,258.57
002594.SZ,2023-06-27 13:46:00,258.33,258.57,258.62,258.26,17000.0,4393702.0,20230627,258.25
002594.SZ,2023-06-27 13:45:00,258.74,258.25,258.74,258.25,20200.0,5218173.0,20230627,258.74
002594.SZ,2023-06-27 13:44:00,258.3,258.74,258.74,258.3,14000.0,3616801.0,20230627,258.3
002594.SZ,2023-06-27 13:43:00,258.24,258.3,258.36,258.22,22099.0,5707515.78,20230627,258.29
002594.SZ,2023-06-27 13:42:00,258.28,258.29,258.39,258.27,14600.0,3771108.92,20230627,258.28
002594.SZ,2023-06-27 13:41:00,258.61,258.28,258.63,258.28,22166.0,5729872.76,20230627,258.62
002594.SZ,2023-06-27 13:40:00,258.57,258.62,258.72,258.55,12700.0,3284189.0,20230627,258.58
002594.SZ,2023-06-27 13:39:00,258.73,258.58,258.78,258.58,14200.0,3673874.0,20230627,258.74
002594.SZ,2023-06-27 13:38:00,258.79,258.74,258.8,258.7,11800.0,3052995.34,20230627,258.56
002594.SZ,2023-06-27 13:37:00,258.44,258.56,258.75,258.44,20900.0,5405429.64,20230627,258.47
002594.SZ,2023-06-27 13:36:00,258.47,258.47,258.5,258.36,12834.0,3316992.24,20230627,258.48
002594.SZ,2023-06-27 13:35:00,258.32,258.48,258.87,258.32,18800.0,4859177.0,20230627,258.24
002594.SZ,2023-06-27 13:34:00,258.23,258.24,258.32,258.16,16000.0,4132054.0,20230627,258.16
002594.SZ,2023-06-27 13:33:00,258.07,258.16,258.29,258.07,17400.0,4492790.0,20230627,258.1
002594.SZ,2023-06-27 13:32:00,258.09,258.1,258.1,258.01,20600.0,5316323.0,20230627,258.1
002594.SZ,2023-06-27 13:31:00,258.58,258.1,258.58,258.0,50600.0,13062228.0,20230627,258.58
002594.SZ,2023-06-27 13:30:00,258.38,258.58,258.62,258.38,14900.0,3851560.0,20230627,258.38
002594.SZ,2023-06-27 13:29:00,258.25,258.38,258.4,258.0,63100.0,16291028.0,20230627,258.38
002594.SZ,2023-06-27 13:28:00,258.53,258.38,258.53,258.23,16600.0,4289886.0,20230627,258.53
002594.SZ,2023-06-27 13:27:00,258.53,258.53,258.64,258.53,14000.0,3620018.0,20230627,258.59
002594.SZ,2023-06-27 13:26:00,258.45,258.59,258.9,258.45,38000.0,9829004.0,20230627,258.41
002594.SZ,2023-06-27 13:25:00,258.2,258.41,258.72,258.0,54300.0,14025561.0,20230627,258.39
002594.SZ,2023-06-27 13:24:00,258.17,258.39,258.39,258.17,56100.0,14479585.0,20230627,258.19
002594.SZ,2023-06-27 13:23:00,258.47,258.19,258.47,258.07,50100.0,12932690.0,20230627,258.47
002594.SZ,2023-06-27 13:22:00,258.52,258.47,258.52,258.14,29000.0,7493940.0,20230627,258.62
002594.SZ,2023-06-27 13:21:00,258.9,258.62,258.9,258.62,16500.0,4268772.0,20230627,258.91
002594.SZ,2023-06-27 13:20:00,259.0,258.91,259.01,258.91,13600.0,3522139.0,20230627,259.0
002594.SZ,2023-06-27 13:19:00,259.01,259.0,259.04,258.98,19100.0,4946844.27,20230627,259.02
002594.SZ,2023-06-27 13:18:00,259.21,259.02,259.21,259.0,21600.0,5595628.0,20230627,259.2
002594.SZ,2023-06-27 13:17:00,259.8,259.2,259.8,259.2,32900.0,8537695.0,20230627,259.76
002594.SZ,2023-06-27 13:16:00,259.69,259.76,259.85,259.5,33200.0,8620775.0,20230627,259.9
002594.SZ,2023-06-27 13:15:00,259.31,259.9,259.9,259.1,56600.0,14693616.0,20230627,259.5
002594.SZ,2023-06-27 13:14:00,259.68,259.5,259.75,259.48,45000.0,11682988.0,20230627,259.66
002594.SZ,2023-06-27 13:13:00,259.1,259.66,259.66,259.1,34000.0,8821709.0,20230627,259.27
002594.SZ,2023-06-27 13:12:00,259.46,259.27,259.46,259.21,26100.0,6769228.0,20230627,259.5
002594.SZ,2023-06-27 13:11:00,258.85,259.5,259.52,258.85,55500.0,14378501.0,20230627,258.85
002594.SZ,2023-06-27 13:10:00,258.51,258.85,258.85,258.51,18400.0,4760268.0,20230627,258.55
002594.SZ,2023-06-27 13:09:00,258.64,258.55,258.68,258.55,26300.0,6802087.0,20230627,258.65
002594.SZ,2023-06-27 13:08:00,258.45,258.65,258.65,258.45,12200.0,3154126.0,20230627,258.49
002594.SZ,2023-06-27 13:07:00,258.32,258.49,258.49,258.32,9400.0,2429090.0,20230627,258.32
002594.SZ,2023-06-27 13:06:00,258.28,258.32,258.45,258.28,12700.0,3280691.34,20230627,258.28
002594.SZ,2023-06-27 13:05:00,258.2,258.28,258.28,258.2,12722.0,3285246.4,20230627,258.28
002594.SZ,2023-06-27 13:04:00,258.47,258.28,258.49,258.17,24878.0,6427528.42,20230627,258.49
002594.SZ,2023-06-27 13:03:00,258.36,258.49,258.49,258.3,19500.0,5038272.0,20230627,258.38
002594.SZ,2023-06-27 13:02:00,258.31,258.38,258.47,258.3,24422.0,6309370.74,20230627,258.25
002594.SZ,2023-06-27 13:01:00,258.42,258.25,258.47,258.25,65400.0,16895563.0,20230627,258.13
002594.SZ,2023-06-27 11:30:00,258.45,258.13,258.47,258.13,13500.0,3486974.0,20230627,258.45
002594.SZ,2023-06-27 11:29:00,257.41,258.45,258.45,257.41,66200.0,17075315.0,20230627,258.0
002594.SZ,2023-06-27 11:28:00,258.07,258.0,258.2,257.51,73863.0,19039654.41,20230627,258.06
002594.SZ,2023-06-27 11:27:00,257.9,258.06,258.06,257.9,28800.0,7429768.0,20230627,257.89
002594.SZ,2023-06-27 11:26:00,257.8,257.89,257.91,257.8,14300.0,3687436.0,20230627,257.8
002594.SZ,2023-06-27 11:25:00,257.52,257.8,257.8,257.08,51600.0,13283430.0,20230627,257.5
002594.SZ,2023-06-27 11:24:00,257.5,257.5,257.81,257.3,65100.0,16765008.0,20230627,257.89
